Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,27.09000015258789,27.420000076293945,26.65999984741211,27.170000076293945,27.170000076293945,7326500
2015-01-05,26.799999237060547,27.049999237060547,25.700000762939453,26.010000228881836,26.010000228881836,13333300
2015-01-06,25.799999237060547,26.200000762939453,24.690000534057617,24.709999084472656,24.709999084472656,12452600
2015-01-07,24.90999984741211,24.959999084472656,24.09000015258789,24.239999771118164,24.239999771118164,11653000
2015-01-08,24.639999389648438,25.139999389648438,24.049999237060547,25.06999969482422,25.06999969482422,11383100
2015-01-09,24.979999542236328,25.1299991607666,24.489999771118164,24.68000030517578,24.68000030517578,6669900
2015-01-12,23.65999984741211,24.389999389648438,23.149999618530273,24.06999969482422,24.06999969482422,17762400
2015-01-13,24.06999969482422,24.290000915527344,23.670000076293945,24.1299991607666,24.1299991607666,14679800
2015-01-14,23.799999237060547,24.06999969482422,22.639999389648438,23.020000457763672,23.020000457763672,48674100
2015-01-15,23.610000610351562,24.440000534057617,23.309999465942383,23.780000686645508,23.780000686645508,81402500
2015-01-16,23.639999389648438,25.020000457763672,23.639999389648438,25.010000228881836,25.010000228881836,19914200
2015-01-20,24.68000030517578,24.850000381469727,23.670000076293945,24.5,24.5,15822300
2015-01-21,24.940000534057617,25.6200008392334,24.809999465942383,25.530000686645508,25.530000686645508,10863000
2015-01-22,25.709999084472656,25.719999313354492,24.65999984741211,25.520000457763672,25.520000457763672,19227700
2015-01-23,25.520000457763672,26.0,25.329999923706055,25.350000381469727,25.350000381469727,9405400
2015-01-26,25.459999084472656,26.040000915527344,25.350000381469727,25.799999237060547,25.799999237060547,9404400
2015-01-27,25.65999984741211,26.309999465942383,25.3700008392334,25.559999465942383,25.559999465942383,7593300
2015-01-28,25.31999969482422,25.31999969482422,24.450000762939453,24.700000762939453,24.700000762939453,14012900
2015-01-29,24.799999237060547,24.950000762939453,23.799999237060547,24.280000686645508,24.280000686645508,11636800
2015-01-30,24.010000228881836,25.190000534057617,23.75,24.790000915527344,24.790000915527344,11937100
2015-02-02,25.170000076293945,26.059999465942383,25.1299991607666,25.959999084472656,25.959999084472656,11503700
2015-02-03,26.3799991607666,26.950000762939453,25.959999084472656,26.579999923706055,26.579999923706055,12854400
2015-02-04,26.06999969482422,26.34000015258789,25.34000015258789,25.920000076293945,25.920000076293945,9250100
2015-02-05,26.170000076293945,26.530000686645508,25.959999084472656,26.170000076293945,26.170000076293945,7362000
