Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,77.95999908447266,76.43000030517578,76.5999984741211,77.91999816894531,436700.0,61.737449645996094
2015-01-05,78.52999877929688,77.1500015258789,77.69000244140625,78.27999877929688,512500.0,62.022682189941406
2015-01-06,79.45999908447266,78.27999877929688,78.3499984741211,79.43000030517578,583600.0,62.933841705322266
2015-01-07,81.72000122070312,78.95999908447266,79.76000213623047,81.52999877929688,472200.0,64.59772491455078
2015-01-08,82.69999694824219,81.25,81.58999633789062,82.2300033569336,554200.0,65.15234375
2015-01-09,82.94999694824219,81.72000122070312,82.12000274658203,82.30000305175781,366300.0,65.20780181884766
2015-01-12,83.12000274658203,82.16999816894531,82.16999816894531,82.62000274658203,375000.0,65.46135711669922
2015-01-13,83.33999633789062,81.80999755859375,82.66000366210938,82.38999938964844,281900.0,65.27909851074219
2015-01-14,83.66000366210938,81.58000183105469,82.08000183105469,83.41999816894531,457800.0,66.0951919555664
2015-01-15,83.87000274658203,82.66000366210938,83.48999786376953,83.18000030517578,353100.0,65.90505981445312
2015-01-16,84.05000305175781,82.7699966430664,83.23999786376953,83.91000366210938,307100.0,66.48344421386719
2015-01-20,84.13999938964844,82.66000366210938,83.97000122070312,83.18000030517578,398200.0,65.90505981445312
2015-01-21,83.41999816894531,82.44000244140625,83.0999984741211,83.22000122070312,204200.0,65.93673706054688
2015-01-22,84.80999755859375,83.18000030517578,83.6500015258789,84.69999694824219,438300.0,67.10936737060547
2015-01-23,85.26000213623047,83.44999694824219,84.77999877929688,83.80000305175781,369000.0,66.39627838134766
2015-01-26,84.44000244140625,83.0999984741211,83.7300033569336,84.29000091552734,551300.0,66.78450775146484
2015-01-27,84.76000213623047,83.72000122070312,84.04000091552734,83.7699966430664,414900.0,66.37250518798828
2015-01-28,85.08000183105469,83.16999816894531,84.36000061035156,83.3499984741211,558700.0,66.03974151611328
2015-01-29,83.7300033569336,82.66000366210938,83.45999908447266,83.52999877929688,316500.0,66.18234252929688
2015-01-30,83.51000213623047,81.87999725341797,83.51000213623047,81.94999694824219,464700.0,64.93048858642578
2015-02-02,81.51000213623047,79.83000183105469,81.5,81.27999877929688,490700.0,64.39964294433594
2015-02-03,82.55000305175781,80.94000244140625,81.36000061035156,82.5,451300.0,65.36627197265625
2015-02-04,82.43000030517578,81.37999725341797,82.05000305175781,82.16000366210938,303700.0,65.09689331054688
2015-02-05,83.52999877929688,81.9800033569336,82.16999816894531,83.5,308300.0,66.15859985351562
2015-02-06,83.25,80.45999908447266,83.23999786376953,80.80999755859375,288100.0,64.02722930908203
