Date,Adj Close,Close,High,Low,Open,Volume
2019-01-02,55.650001525878906,55.650001525878906,56.40999984741211,54.75,55.970001220703125,461900
2019-01-03,54.40999984741211,54.40999984741211,55.689998626708984,53.70000076293945,55.459999084472656,379400
2019-01-04,55.91999816894531,55.91999816894531,56.61000061035156,54.70000076293945,55.150001525878906,369000
2019-01-07,55.04999923706055,55.04999923706055,56.540000915527344,54.869998931884766,56.0,564200
2019-01-08,58.349998474121094,58.349998474121094,58.47999954223633,55.16999816894531,55.439998626708984,838000
2019-01-09,59.310001373291016,59.310001373291016,60.189998626708984,58.709999084472656,58.709999084472656,574500
2019-01-10,59.810001373291016,59.810001373291016,59.88999938964844,58.0,59.0,400400
2019-01-11,60.83000183105469,60.83000183105469,61.06999969482422,59.2400016784668,59.81999969482422,351700
2019-01-14,61.15999984741211,61.15999984741211,61.849998474121094,60.02000045776367,60.75,379200
2019-01-15,61.61000061035156,61.61000061035156,62.36000061035156,60.849998474121094,60.939998626708984,354300
2019-01-16,61.0,61.0,62.869998931884766,60.77000045776367,61.95000076293945,384100
2019-01-17,61.7599983215332,61.7599983215332,62.06999969482422,60.470001220703125,60.88999938964844,248700
2019-01-18,62.77000045776367,62.77000045776367,62.959999084472656,61.099998474121094,62.150001525878906,585500
2019-01-22,62.97999954223633,62.97999954223633,63.13999938964844,62.36000061035156,62.540000915527344,268600
2019-01-23,63.529998779296875,63.529998779296875,64.9000015258789,63.27000045776367,63.84000015258789,373400
2019-01-24,63.599998474121094,63.599998474121094,63.63999938964844,62.52000045776367,63.290000915527344,192200
2019-01-25,63.970001220703125,63.970001220703125,64.30999755859375,63.77000045776367,64.1500015258789,250500
2019-01-28,63.970001220703125,63.970001220703125,64.30999755859375,63.0099983215332,63.59000015258789,281800
2019-01-29,63.93000030517578,63.93000030517578,64.29000091552734,63.68000030517578,64.04000091552734,248100
2019-01-30,64.52999877929688,64.52999877929688,64.72000122070312,63.619998931884766,64.54000091552734,322200
2019-01-31,64.79000091552734,64.79000091552734,65.80999755859375,64.5,64.55999755859375,406000
2019-02-01,64.61000061035156,64.61000061035156,65.12000274658203,63.97999954223633,64.66999816894531,303700
2019-02-04,64.41999816894531,64.41999816894531,64.93000030517578,64.19000244140625,64.70999908447266,315300
2019-02-05,65.20999908447266,65.20999908447266,65.68000030517578,64.44999694824219,64.87999725341797,360700
2019-02-06,63.58000183105469,63.58000183105469,65.66999816894531,62.959999084472656,65.20999908447266,434500
2019-02-07,63.0,63.0,65.06999969482422,62.77000045776367,63.540000915527344,330100
2019-02-08,62.5099983215332,62.5099983215332,62.88999938964844,60.91999816894531,62.790000915527344,636900
2019-02-11,62.5,62.5,63.150001525878906,61.95000076293945,62.5099983215332,339400
2019-02-12,64.75,64.75,64.81999969482422,62.41999816894531,62.75,368500
2019-02-13,63.5099983215332,63.5099983215332,65.5,63.22999954223633,64.98999786376953,393500
2019-02-14,65.0,65.0,65.37999725341797,63.099998474121094,63.220001220703125,508300
2019-02-15,55.540000915527344,55.540000915527344,56.400001525878906,51.02000045776367,52.34000015258789,5078300
2019-02-19,54.150001525878906,54.150001525878906,56.75,54.02000045776367,55.560001373291016,1605400
2019-02-20,53.54999923706055,53.54999923706055,54.650001525878906,53.099998474121094,54.13999938964844,657900
2019-02-21,53.130001068115234,53.130001068115234,53.86000061035156,52.599998474121094,53.630001068115234,472900
2019-02-22,53.40999984741211,53.40999984741211,54.29999923706055,52.959999084472656,53.0099983215332,684400
2019-02-25,52.59000015258789,52.59000015258789,53.9900016784668,52.560001373291016,53.70000076293945,465300
2019-02-26,50.900001525878906,50.900001525878906,52.689998626708984,49.95000076293945,52.470001220703125,1105300
2019-02-27,50.560001373291016,50.560001373291016,51.02000045776367,50.189998626708984,50.59000015258789,436800
2019-02-28,50.0099983215332,50.0099983215332,50.7400016784668,49.95000076293945,50.5099983215332,432700
2019-03-01,49.18000030517578,49.18000030517578,50.470001220703125,49.15999984741211,50.2599983215332,642600
2019-03-04,48.27000045776367,48.27000045776367,49.45000076293945,48.11000061035156,49.0,523200
2019-03-05,46.75,46.75,48.36000061035156,46.72999954223633,48.36000061035156,530900
2019-03-06,47.13999938964844,47.13999938964844,47.970001220703125,46.52000045776367,46.7599983215332,859600
2019-03-07,46.79999923706055,46.79999923706055,47.06999969482422,46.13999938964844,47.04999923706055,532500
2019-03-08,46.2599983215332,46.2599983215332,47.02000045776367,46.20000076293945,46.66999816894531,323500
2019-03-11,46.52000045776367,46.52000045776367,46.810001373291016,45.75,46.31999969482422,325000
2019-03-12,46.459999084472656,46.459999084472656,47.15999984741211,46.08000183105469,46.529998779296875,568900
2019-03-13,46.720001220703125,46.720001220703125,47.529998779296875,46.369998931884766,46.560001373291016,436700
2019-03-14,47.150001525878906,47.150001525878906,47.70000076293945,46.5099983215332,46.68000030517578,385200
2019-03-15,46.540000915527344,46.540000915527344,47.5099983215332,46.310001373291016,47.40999984741211,574100
2019-03-18,46.25,46.25,46.849998474121094,46.15999984741211,46.72999954223633,559800
2019-03-19,47.31999969482422,47.31999969482422,47.41999816894531,45.810001373291016,46.27000045776367,830600
2019-03-20,48.08000183105469,48.08000183105469,48.7400016784668,47.310001373291016,47.310001373291016,882600
2019-03-21,49.2400016784668,49.2400016784668,49.529998779296875,47.95000076293945,47.97999954223633,444900
2019-03-22,48.310001373291016,48.310001373291016,49.18000030517578,48.18000030517578,48.91999816894531,535800
2019-03-25,47.02000045776367,47.02000045776367,47.9900016784668,46.810001373291016,47.880001068115234,444100
2019-03-26,46.47999954223633,46.47999954223633,47.68000030517578,46.18000030517578,47.209999084472656,389000
2019-03-27,46.18000030517578,46.18000030517578,46.529998779296875,45.040000915527344,46.25,380900
2019-03-28,46.0099983215332,46.0099983215332,46.380001068115234,45.540000915527344,46.02000045776367,369700
2019-03-29,47.09000015258789,47.09000015258789,47.36000061035156,46.029998779296875,46.15999984741211,631600
2019-04-01,48.290000915527344,48.290000915527344,48.33000183105469,47.06999969482422,47.25,557300
2019-04-02,48.22999954223633,48.22999954223633,48.810001373291016,47.959999084472656,48.119998931884766,801600
2019-04-03,48.83000183105469,48.83000183105469,49.529998779296875,48.06999969482422,48.54999923706055,372200
2019-04-04,48.91999816894531,48.91999816894531,49.65999984741211,48.68000030517578,48.849998474121094,451700
2019-04-05,49.369998931884766,49.369998931884766,50.0,49.040000915527344,49.290000915527344,490500
2019-04-08,49.209999084472656,49.209999084472656,49.720001220703125,48.900001525878906,49.290000915527344,244200
2019-04-09,49.130001068115234,49.130001068115234,49.599998474121094,48.790000915527344,49.02000045776367,273400
2019-04-10,49.400001525878906,49.400001525878906,49.790000915527344,49.02000045776367,49.189998626708984,429100
2019-04-11,48.81999969482422,48.81999969482422,49.43000030517578,48.34000015258789,49.40999984741211,376100
2019-04-12,49.0,49.0,49.5099983215332,48.66999816894531,49.130001068115234,367700
