Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,52.38999938964844,52.4900016784668,51.09000015258789,52.099998474121094,48.984867095947266,589200
2015-01-05,51.7400016784668,52.040000915527344,50.5099983215332,50.540000915527344,47.51813888549805,611900
2015-01-06,50.2400016784668,50.599998474121094,48.470001220703125,49.15999984741211,46.22065734863281,1002200
2015-01-07,49.650001525878906,49.83000183105469,49.220001220703125,49.68000030517578,46.709556579589844,707500
2015-01-08,49.91999816894531,50.650001525878906,49.84000015258789,50.630001068115234,47.60276794433594,408000
2015-01-09,50.689998626708984,50.689998626708984,49.65999984741211,49.72999954223633,46.75658416748047,632500
2015-01-12,49.7400016784668,49.81999969482422,48.84000015258789,49.08000183105469,46.145450592041016,348000
2015-01-13,47.970001220703125,49.5,47.84000015258789,48.369998931884766,45.4779052734375,950100
2015-01-14,47.58000183105469,47.86000061035156,46.70000076293945,47.7599983215332,44.904354095458984,1099400
2015-01-15,48.7400016784668,48.900001525878906,47.20000076293945,47.619998931884766,44.77273178100586,1932900
2015-01-16,47.650001525878906,48.61000061035156,47.650001525878906,48.400001525878906,45.50609588623047,925200
2015-01-20,48.5,48.61000061035156,47.459999084472656,48.099998474121094,45.224029541015625,1114200
2015-01-21,48.099998474121094,48.970001220703125,48.060001373291016,48.84000015258789,45.9197998046875,799700
2015-01-22,49.72999954223633,51.939998626708984,49.72999954223633,51.900001525878906,48.79682922363281,1503700
2015-01-23,51.47999954223633,51.689998626708984,50.86000061035156,51.209999084472656,48.1480827331543,679200
2015-01-26,50.849998474121094,51.79999923706055,50.45000076293945,51.66999816894531,48.5805778503418,579700
2015-01-27,51.08000183105469,52.02000045776367,50.939998626708984,51.529998779296875,48.58058166503906,784300
2015-01-28,51.83000183105469,52.119998931884766,50.2599983215332,50.27000045776367,47.392696380615234,464100
2015-01-29,50.25,51.45000076293945,50.209999084472656,51.31999969482422,48.38261032104492,627400
2015-01-30,51.0,51.459999084472656,50.66999816894531,50.91999816894531,48.0054817199707,629700
2015-02-02,50.959999084472656,52.09000015258789,50.959999084472656,52.029998779296875,49.05195999145508,671100
2015-02-03,52.15999984741211,53.25,52.15999984741211,52.849998474121094,49.82502365112305,636500
2015-02-04,52.81999969482422,53.27000045776367,52.529998779296875,52.529998779296875,49.52334976196289,446400
2015-02-05,52.939998626708984,55.209999084472656,52.939998626708984,54.619998931884766,51.493709564208984,1989300
2015-02-06,55.380001068115234,56.849998474121094,55.0,55.22999954223633,52.06880187988281,1603100
2015-02-09,54.9900016784668,55.66999816894531,54.779998779296875,55.349998474121094,52.18194580078125,1082600
2015-02-10,55.58000183105469,55.91999816894531,55.15999984741211,55.81999969482422,52.625038146972656,918000
