Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,65.06999969482422,63.150001525878906,64.18000030517578,63.900001525878906,401900,63.900001525878906
2015-01-05,63.709999084472656,62.189998626708984,63.61000061035156,62.70000076293945,548100,62.70000076293945
2015-01-06,63.29999923706055,61.0099983215332,63.2599983215332,61.65999984741211,705200,61.65999984741211
2015-01-07,62.58000183105469,60.599998474121094,62.2599983215332,61.25,606500,61.25
2015-01-08,63.380001068115234,60.9900016784668,61.65999984741211,63.11000061035156,511600,63.11000061035156
2015-01-09,63.310001373291016,62.38999938964844,63.0099983215332,63.220001220703125,441600,63.220001220703125
2015-01-12,63.31999969482422,62.40999984741211,63.11000061035156,62.630001068115234,423200,62.630001068115234
2015-01-13,64.02999877929688,61.540000915527344,63.08000183105469,62.5099983215332,539500,62.5099983215332
2015-01-14,62.41999816894531,61.220001220703125,61.689998626708984,62.060001373291016,574700,62.060001373291016
2015-01-15,62.45000076293945,61.099998474121094,62.20000076293945,61.47999954223633,448400,61.47999954223633
2015-01-16,63.33000183105469,61.31999969482422,61.349998474121094,63.11000061035156,500100,63.11000061035156
2015-01-20,63.31999969482422,62.040000915527344,63.2599983215332,63.02000045776367,484600,63.02000045776367
2015-01-21,64.5199966430664,61.91999816894531,62.66999816894531,64.44000244140625,743400,64.44000244140625
2015-01-22,67.23999786376953,65.05000305175781,66.0,66.83999633789062,1253300,66.83999633789062
2015-01-23,67.05999755859375,66.22000122070312,67.0,66.56999969482422,623000,66.56999969482422
2015-01-26,68.54000091552734,65.97000122070312,66.5,68.38999938964844,889900,68.38999938964844
2015-01-27,68.93000030517578,67.19000244140625,67.66999816894531,68.0,712700,68.0
2015-01-28,68.63999938964844,66.62999725341797,68.51000213623047,66.91999816894531,597400,66.91999816894531
2015-01-29,67.18000030517578,65.5,67.05999755859375,66.87999725341797,730500,66.87999725341797
2015-01-30,68.11000061035156,66.08000183105469,66.33999633789062,66.69999694824219,688400,66.69999694824219
2015-02-02,67.30999755859375,65.38999938964844,66.95999908447266,67.19999694824219,736000,67.19999694824219
2015-02-03,68.58000183105469,67.23999786376953,68.11000061035156,68.18000030517578,1009600,68.18000030517578
2015-02-04,69.33000183105469,67.83999633789062,67.83999633789062,68.0999984741211,541600,68.0999984741211
2015-02-05,68.16000366210938,66.41999816894531,68.16000366210938,67.29000091552734,808900,67.29000091552734
2015-02-06,67.55999755859375,66.05999755859375,67.45999908447266,66.76000213623047,724900,66.76000213623047
2015-02-09,68.66000366210938,66.33000183105469,66.69000244140625,68.0,834300,68.0
2015-02-10,68.94999694824219,66.70999908447266,68.38999938964844,68.30999755859375,716300,68.30999755859375
2015-02-11,68.44000244140625,66.62000274658203,68.44000244140625,67.5,644400,67.5
2015-02-12,68.29000091552734,67.05999755859375,67.5999984741211,68.05000305175781,395100,68.05000305175781
2015-02-13,69.22000122070312,67.62999725341797,68.11000061035156,68.9000015258789,699200,68.9000015258789
2015-02-17,69.33999633789062,67.97000122070312,69.2699966430664,68.81999969482422,620600,68.81999969482422
2015-02-18,68.8499984741211,68.0999984741211,68.79000091552734,68.30000305175781,592300,68.30000305175781
2015-02-19,70.0,68.04000091552734,68.33999633789062,69.2300033569336,701200,69.2300033569336
2015-02-20,69.5,68.41999816894531,69.04000091552734,69.33999633789062,526200,69.33999633789062
2015-02-23,69.77999877929688,68.83000183105469,69.2300033569336,69.58000183105469,539300,69.58000183105469
2015-02-24,70.12000274658203,68.0999984741211,68.19000244140625,69.63999938964844,572200,69.63999938964844
2015-02-25,69.9000015258789,68.81999969482422,69.63999938964844,69.16999816894531,880300,69.16999816894531
2015-02-26,73.05999755859375,69.95999908447266,71.94000244140625,72.93000030517578,1938200,72.93000030517578
2015-02-27,74.05000305175781,71.9800033569336,73.55999755859375,72.0199966430664,966700,72.0199966430664
2015-03-02,74.26000213623047,71.83000183105469,71.88999938964844,73.86000061035156,823800,73.86000061035156
2015-03-03,74.56999969482422,73.30000305175781,73.80000305175781,74.4800033569336,750400,74.4800033569336
2015-03-04,74.63999938964844,73.41000366210938,73.97000122070312,74.2300033569336,495500,74.2300033569336
2015-03-05,74.55000305175781,73.0199966430664,74.23999786376953,73.19000244140625,627600,73.19000244140625
2015-03-06,73.94000244140625,72.16000366210938,72.6500015258789,72.45999908447266,493300,72.45999908447266
2015-03-09,73.31999969482422,72.27999877929688,72.68000030517578,72.77999877929688,540200,72.77999877929688
2015-03-10,72.80000305175781,71.33000183105469,72.16000366210938,71.3499984741211,405600,71.3499984741211
2015-03-11,71.68000030517578,70.55999755859375,71.44999694824219,71.47000122070312,478500,71.47000122070312
2015-03-12,72.45999908447266,71.2300033569336,71.61000061035156,71.98999786376953,501000,71.98999786376953
2015-03-13,72.30000305175781,70.76000213623047,71.69999694824219,71.56999969482422,426300,71.56999969482422
2015-03-16,72.41000366210938,71.56999969482422,71.7300033569336,72.19999694824219,472500,72.19999694824219
2015-03-17,72.80000305175781,71.44000244140625,71.76000213623047,72.79000091552734,511800,72.79000091552734
2015-03-18,75.05000305175781,72.23999786376953,72.81999969482422,74.66000366210938,668400,74.66000366210938
2015-03-19,75.13999938964844,74.1500015258789,74.30000305175781,74.94999694824219,705600,74.94999694824219
2015-03-20,75.69999694824219,74.76000213623047,75.19999694824219,75.16999816894531,1234600,75.16999816894531
2015-03-23,75.41999816894531,74.45999908447266,74.93000030517578,74.58999633789062,327500,74.58999633789062
2015-03-24,76.19999694824219,74.83000183105469,75.2699966430664,75.0,834500,75.0
2015-03-25,75.5999984741211,73.3499984741211,75.04000091552734,73.58000183105469,384900,73.58000183105469
2015-03-26,73.7300033569336,72.2699966430664,73.19000244140625,73.1500015258789,412900,73.1500015258789
2015-03-27,74.77999877929688,72.80000305175781,73.22000122070312,74.69000244140625,531400,74.69000244140625
2015-03-30,76.87000274658203,74.83999633789062,75.01000213623047,76.5199966430664,529600,76.5199966430664
