Date,Close,High,Low,Open,Volume
,XLK,XLK,XLK,XLK,XLK
2015-01-02,36.439109802246094,36.82760406184502,36.25369231708513,36.739310983625046,8495200
2015-01-05,35.88286590576172,36.30667888478652,35.776913503047055,36.30667888478652,7194700
2015-01-06,35.45021438598633,35.98880757051638,35.2824528162297,35.98880757051638,8745600
2015-01-07,35.750431060791016,35.838724180253934,35.49437629891531,35.72394043041886,6534600
2015-01-08,36.53623962402344,36.61570475346452,35.9888116798002,36.041789555482765,14211700
2015-01-09,36.421470642089844,36.73049995481657,36.156587892871656,36.64220682779948,9169900
2015-01-12,35.99763870239258,36.49208871176791,35.87402704209003,36.403792262862424,5628700
2015-01-13,35.97116470336914,36.74815353098476,35.71510995946186,36.29785326425676,11679200
2015-01-14,35.768070220947266,35.927000456002276,35.441381790296425,35.67977714287894,8830700
2015-01-15,35.3089485168457,36.00647204249953,35.28245789413384,35.918178948568354,9327700
2015-01-16,35.65329360961914,35.68860882362874,35.17650285475307,35.19416214584056,18821500
2015-01-20,35.95349884033203,36.032963975024934,35.503195287683646,35.8652023750256,12015800
2015-01-21,36.015296936035156,36.16539584252518,35.61797134802475,35.794560872492156,13919100
2015-01-22,36.60685729980469,36.63334791006085,35.81220972356497,36.11241081721039,8812200
2015-01-23,36.59804153442383,36.765799737169054,36.47442987259417,36.59804153442383,6478800
2015-01-26,36.44794464111328,36.65102145387509,36.333164291399434,36.553900396770835,9733500
2015-01-27,35.39723205566406,35.84753210222429,35.238301834956985,35.84753210222429,10792000
2015-01-28,35.3354377746582,36.14774506300707,35.3354377746582,36.03296470802245,13047200
2015-01-29,35.67094421386719,35.74157799285053,35.017564075407336,35.35308378803075,16817600
2015-01-30,35.22948455810547,35.750421913243,35.158847386075955,35.57383235133497,13006300
2015-02-02,35.591495513916016,35.63564206715128,34.77918478808943,35.353100084646236,15623600
2015-02-03,35.99763870239258,36.03295728195477,35.600313102730716,35.69743751244418,9883700
2015-02-04,36.068275451660156,36.33316145193735,35.935835819686964,35.935835819686964,5889400
2015-02-05,36.40379333496094,36.421452625262106,36.10359213617156,36.21837583904653,5091800
2015-02-06,36.28901672363281,36.624536568591324,36.18306432928598,36.456778330195014,4790300
2015-02-09,36.236045837402344,36.41263542443248,36.15658069164709,36.191899282686364,7165700
2015-02-10,36.77463912963867,36.81878568023403,36.350822813058706,36.483265833010684,11245700
2015-02-11,36.915916442871094,36.97772229793639,36.72166754514218,36.827619958373184,6250000
2015-02-12,37.419185638427734,37.44567289333912,37.145471654402584,37.19844953239104,6769200
2015-02-13,37.65757369995117,37.6840609497018,37.43683763692254,37.50747142564589,4315800
2015-02-17,37.675228118896484,37.73703731279199,37.57810708429472,37.6928874074145,5340300
2015-02-18,37.710548400878906,37.745866979511746,37.5692774545126,37.675229822246074,3749800
2015-02-19,37.84299087524414,37.878309453399666,37.61342348539821,37.68406064170926,3125400
2015-02-20,38.03725051879883,38.090225032952674,37.64875278478555,37.843001651792186,6933500
2015-02-23,38.063720703125,38.09020794832158,37.869471923244916,38.08137998931087,4047000
2015-02-24,38.17852020263672,38.23149471498557,37.84300036237534,38.03724922276338,4655500
2015-02-25,37.94011688232422,38.11670304422456,37.86065176220301,38.072556503749475,5867400
2015-02-26,38.17852020263672,38.23149471498557,37.948952755238885,38.054905148102435,7559400
2015-02-27,38.04607391357422,38.24915071916774,38.01075532960173,38.1696855893124,6056000
2015-03-02,38.346275329589844,38.3727625836167,38.054902062632166,38.17851710714382,6844500
2015-03-03,38.0902099609375,38.310945997677436,37.92245178555441,38.310945997677436,8612100
2015-03-04,37.94011688232422,38.01075067345133,37.73704010160672,37.99309138362827,5882700
2015-03-05,37.895965576171875,38.028408560878084,37.76352595963068,38.028408560878084,7704300
2015-03-06,37.428016662597656,37.93129475608039,37.366210817304406,37.87832024192386,8076700
2015-03-09,37.60459518432617,37.763525416421494,37.44566495223086,37.49864281898428,6249300
2015-03-10,36.83644104003906,37.40152491090785,36.83644104003906,37.39269358083241,8797900
2015-03-11,36.59804153442383,36.924729978997235,36.57155091534235,36.924729978997235,11520200
2015-03-12,36.83644104003906,36.8629282939343,36.45677468276805,36.49209326673874,12334900
2015-03-13,36.633365631103516,36.871757661580475,36.430285449612406,36.783464566453134,15187700
2015-03-16,37.066001892089844,37.092489143693065,36.71282618744093,36.827606523165066,8639400
2015-03-17,37.07483673095703,37.18078911556478,36.91590646996262,36.977712308330936,9533700
2015-03-18,37.57811737060547,37.710557018496154,36.88059043995075,37.03068938119336,15855400
2015-03-19,37.4721565246582,37.65757739560458,37.44566927230816,37.525134397523644,8992400
2015-03-20,37.714195251464844,37.900371704308775,37.63440485996717,37.69646367758181,19296100
2015-03-23,37.714195251464844,37.900371704308775,37.705327773547374,37.7230593474304,3753100
