Date,Close,High,Low,Open,Volume
,USO,USO,USO,USO,USO
2015-01-02,159.1199951171875,162.8000030517578,157.52000427246094,159.75999450683594,2638313
2015-01-05,150.32000732421875,154.8800048828125,150.32000732421875,154.63999938964844,3937438
2015-01-06,144.39999389648438,149.60000610351562,144.0,148.47999572753906,5279375
2015-01-07,146.9600067138672,149.1999969482422,144.39999389648438,146.39999389648438,3916575
2015-01-08,148.39999389648438,148.72000122070312,144.47999572753906,146.24000549316406,3338188
2015-01-09,146.24000549316406,148.0,142.8800048828125,147.1999969482422,3312775
2015-01-12,139.27999877929688,142.0800018310547,139.1199951171875,142.0800018310547,3845300
2015-01-13,140.9600067138672,141.83999633789062,136.8000030517578,138.0,4125963
2015-01-14,146.16000366210938,147.83999633789062,138.16000366210938,139.60000610351562,5296163
2015-01-15,139.60000610351562,148.8800048828125,139.36000061035156,148.32000732421875,6261588
2015-01-16,146.63999938964844,147.67999267578125,141.75999450683594,141.9199981689453,4717325
2015-01-20,139.83999633789062,142.8000030517578,138.8000030517578,141.36000061035156,3563363
2015-01-21,142.16000366210938,144.24000549316406,140.8000030517578,141.75999450683594,2957988
2015-01-22,139.27999877929688,143.52000427246094,137.27999877929688,142.72000122070312,4722638
2015-01-23,136.0,139.75999450683594,135.67999267578125,137.44000244140625,4067663
2015-01-26,134.9600067138672,138.8000030517578,134.8800048828125,136.0,3548138
2015-01-27,137.67999267578125,139.27999877929688,135.1999969482422,135.36000061035156,2901325
2015-01-28,132.47999572753906,136.72000122070312,132.0,135.67999267578125,5010625
2015-01-29,133.44000244140625,134.47999572753906,130.39999389648438,134.39999389648438,3577388
2015-01-30,142.55999755859375,144.55999755859375,133.83999633789062,133.9199981689453,5995188
2015-02-02,148.9600067138672,149.60000610351562,143.44000244140625,147.1999969482422,5189975
2015-02-03,156.9600067138672,162.32000732421875,150.8800048828125,151.60000610351562,9557625
2015-02-04,146.24000549316406,152.8000030517578,143.60000610351562,152.63999938964844,8318588
2015-02-05,152.24000549316406,155.83999633789062,147.83999633789062,147.9199981689453,6273275
2015-02-06,155.75999450683594,159.0399932861328,152.8800048828125,153.44000244140625,5191263
2015-02-09,158.16000366210938,161.44000244140625,157.44000244140625,158.24000549316406,4354900
2015-02-10,151.52000427246094,156.8000030517578,149.36000061035156,156.72000122070312,4217725
2015-02-11,148.0800018310547,149.67999267578125,144.0800018310547,147.9199981689453,4519538
2015-02-12,153.44000244140625,154.47999572753906,149.1999969482422,152.32000732421875,3990525
2015-02-13,156.9600067138672,159.75999450683594,155.67999267578125,157.83999633789062,3862988
2015-02-17,158.32000732421875,161.52000427246094,151.9199981689453,155.0399932861328,3811400
2015-02-18,154.0800018310547,158.63999938964844,153.36000061035156,156.39999389648438,3145075
2015-02-19,152.8000030517578,155.0399932861328,147.1199951171875,147.60000610351562,6027513
2015-02-20,149.1999969482422,153.36000061035156,149.1199951171875,152.55999755859375,3568038
2015-02-23,144.8800048828125,148.72000122070312,144.16000366210938,145.36000061035156,6229325
2015-02-24,144.32000732421875,147.75999450683594,144.16000366210938,147.27999877929688,2277100
2015-02-25,149.1999969482422,150.39999389648438,142.55999755859375,145.1999969482422,4786513
2015-02-26,144.24000549316406,147.44000244140625,140.63999938964844,146.24000549316406,5014588
2015-02-27,144.8000030517578,146.8000030517578,142.55999755859375,144.8800048828125,3558788
2015-03-02,146.55999755859375,150.0800018310547,144.16000366210938,145.0399932861328,2988463
2015-03-03,147.9199981689453,149.36000061035156,145.44000244140625,146.55999755859375,2859313
2015-03-04,152.0800018310547,152.8000030517578,145.9199981689453,149.67999267578125,4095288
2015-03-05,149.67999267578125,152.8000030517578,148.8800048828125,150.72000122070312,2845650
2015-03-06,145.9199981689453,148.39999389648438,143.75999450683594,147.27999877929688,3432000
2015-03-09,146.8000030517578,149.1199951171875,145.1199951171875,145.44000244140625,2466125
2015-03-10,143.27999877929688,145.9199981689453,141.9199981689453,144.72000122070312,3344225
2015-03-11,142.16000366210938,142.8000030517578,139.52000427246094,142.72000122070312,3726263
2015-03-12,139.52000427246094,142.47999572753906,138.72000122070312,142.16000366210938,2975613
2015-03-13,134.39999389648438,137.36000061035156,133.36000061035156,137.1999969482422,5575763
2015-03-16,130.8000030517578,131.9199981689453,128.0,131.75999450683594,4962713
2015-03-17,127.68000030517578,129.9199981689453,127.19999694824219,128.39999389648438,3909250
2015-03-18,134.0800018310547,134.24000549316406,124.87999725341797,125.44000244140625,6803463
2015-03-19,128.63999938964844,130.72000122070312,127.27999877929688,127.5199966430664,4052600
2015-03-20,131.44000244140625,134.39999389648438,131.0399932861328,132.39999389648438,3674463
2015-03-23,134.24000549316406,135.0399932861328,131.52000427246094,131.67999267578125,2645050
2015-03-24,134.32000732421875,136.0800018310547,133.67999267578125,135.75999450683594,2656113
2015-03-25,138.8800048828125,140.24000549316406,134.32000732421875,136.39999389648438,3994238
2015-03-26,145.67999267578125,146.39999389648438,141.1999969482422,143.44000244140625,5439213
2015-03-27,137.1199951171875,143.27999877929688,136.9600067138672,143.27999877929688,3954138
2015-03-30,137.83999633789062,139.36000061035156,135.0399932861328,138.39999389648438,3259450
2015-03-31,134.72000122070312,137.9199981689453,134.32000732421875,135.9199981689453,2884625
2015-04-01,140.63999938964844,143.0399932861328,135.44000244140625,136.0,4369238
2015-04-02,140.47999572753906,141.44000244140625,136.47999572753906,138.9600067138672,4674100
2015-04-06,147.44000244140625,148.0800018310547,141.52000427246094,142.8000030517578,5161613
2015-04-07,152.47999572753906,153.44000244140625,145.44000244140625,145.83999633789062,5493675
2015-04-08,144.55999755859375,150.0,143.0399932861328,149.67999267578125,4861588
2015-04-09,144.24000549316406,147.9199981689453,144.0,145.1199951171875,2348750
2015-04-10,147.27999877929688,147.75999450683594,145.0399932861328,145.27999877929688,2039138
2015-04-13,148.0,150.39999389648438,146.72000122070312,149.83999633789062,2315575
2015-04-14,150.55999755859375,152.24000549316406,149.1199951171875,149.83999633789062,2729725
