Date,MDY,QQQ,XLP,EEM,JNK,CPER,VPL,DBB,FXE,PPLT,VTI,FXY,TLT,IWM,XLF,XLU,XLY,DBV,BIL,FXF,IWD,UGA,XLE,CORN,FXA,VXUS,EFA,UNG,XLC,XLV,LQD,VNQ,SHV,GLD,CANE,DBE,AGG,XLB,JPST,FXC,XLRE,IBND,DBP,CYB,PALL,SPY,IEUR,DBC,IYR,USO,SLV,FUT,XLI,FXB,XLK,VTSMX,PFF,UUP,DBA
2015-10-30,245.3982696533203,108.48548126220705,43.59645462036133,31.22956275939941,81.58071899414062,15.40999984741211,50.6507682800293,12.012041091918945,107.76000213623048,94.95999908447266,96.80677032470705,80.3499984741211,109.01641082763672,107.60984802246094,13.591300010681152,36.97347640991211,75.5219497680664,22.5283317565918,87.11927032470703,97.91999816894531,88.59508514404297,31.420000076293945,54.98359680175781,23.07999992370605,68.90020751953125,40.87438583374024,52.96737670898438,39.2400016784668,,65.41434478759766,98.36148071289062,64.79647064208984,104.19671630859376,109.3000030517578,9.520000457763672,13.168564796447756,95.9413833618164,40.846946716308594,,74.9246597290039,26.01276779174805,30.51386260986328,34.18250274658203,24.38265419006348,65.19999694824219,188.47056579589844,37.86695861816406,14.768521308898926,62.88398742675781,118.4800033569336,14.800000190734865,,48.96623611450195,151.13999938964844,40.44491195678711,47.374000549316406,29.494857788085934,24.467979431152344,20.72910690307617
2015-11-02,249.09732055664062,109.71076202392578,43.85866928100586,31.84752655029297,81.82124328613281,15.40999984741211,50.96651077270508,11.983027458190918,107.9499969482422,94.36000061035156,98.07899475097656,80.2699966430664,108.51541137695312,109.8489990234375,13.777557373046875,37.01572799682617,75.86705017089844,22.479631423950195,87.11927032470703,98.02999877929688,89.85831451416016,31.65999984741211,56.26869201660156,22.71999931335449,68.99584197998047,41.31705856323242,53.47009658813477,37.959999084472656,,66.80809783935547,97.93869018554688,66.17527770996094,104.17497253417969,108.58999633789062,9.880000114440918,13.120258331298828,95.75255584716795,41.09952926635742,,74.78646850585938,26.01276779174805,30.52364921569824,33.94884490966797,24.32453346252441,62.68999862670898,190.7003631591797,38.37610244750977,14.69079303741455,64.27751159667969,118.0,14.720000267028807,,49.53467178344727,151.00999450683594,40.80627059936523,47.98638153076172,29.601192474365234,24.448596954345703,20.631696701049805
2015-11-03,249.34014892578125,110.09366607666016,43.64889526367188,32.26845550537109,81.86619567871094,15.550000190734865,51.12438201904297,12.079742431640625,107.4499969482422,93.12999725341795,98.3243637084961,80.0999984741211,107.62559509277344,110.4181137084961,13.800137519836426,37.12559127807617,76.15621185302734,22.615989685058594,87.13835144042969,97.66000366210938,90.26467895507812,33.22999954223633,57.70732498168945,22.8799991607666,69.51744079589844,41.46463394165039,53.4527587890625,38.2400016784668,,66.5697021484375,97.94715881347656,65.51020050048828,104.1844253540039,106.9800033569336,9.979999542236328,13.555023193359375,95.57686614990234,41.261905670166016,,75.09246063232422,26.34896278381348,30.40624809265137,33.471790313720696,24.353593826293945,62.22000122070313,191.2532501220703,38.28117370605469,14.953128814697266,63.64333724975586,122.23999786376952,14.579999923706055,,49.57075881958008,151.10000610351562,41.01938247680664,48.11434936523438,29.578571319580078,24.51642799377441,20.6706600189209
2015-11-04,249.06927490234372,110.10321807861328,43.46535110473633,32.008731842041016,81.75379180908203,15.649999618530273,50.8875846862793,12.012041091918945,106.43000030517578,92.1500015258789,98.08809661865234,79.79000091552734,107.75013732910156,110.36211395263672,13.760627746582033,37.31997299194336,75.66188049316406,22.48937225341797,87.11927032470703,97.38999938964844,89.97314453125,32.139999389648445,57.1900634765625,22.899999618530273,69.10208892822266,41.221595764160156,53.1580696105957,38.27999877929688,,66.27629089355469,97.83700561523438,65.21824645996094,104.17497253417969,105.97000122070312,9.649999618530273,13.187888145446776,95.57686614990234,40.99126815795898,,74.48048400878906,26.23969841003418,30.15188026428223,33.14076995849609,24.256723403930664,60.84000015258789,190.6731109619141,38.099952697753906,14.700509071350098,63.36798858642578,118.8000030517578,14.380000114440918,,49.43541717529297,150.72999572753906,41.06571578979492,47.97725296020508,29.62381172180176,24.71992492675781,20.485580444335934
2015-11-05,249.12535095214844,109.80647277832031,43.45661926269531,32.06246566772461,81.5514907836914,15.649999618530273,50.99282455444336,11.866969108581545,106.58000183105469,91.70999908447266,97.97903442382812,79.62000274658203,107.46540832519531,110.44609832763672,13.817069053649902,36.99882507324219,75.93236541748047,22.5770320892334,87.11927032470703,97.13999938964844,89.73464965820312,31.51000022888184,56.70512771606445,22.60000038146973,68.99584197998047,41.05667114257813,53.062721252441406,40.040000915527344,,66.06538391113281,97.8624267578125,65.477783203125,104.1844253540039,105.63999938964844,9.600000381469727,13.004321098327635,95.53296661376952,40.78378677368164,,74.40154266357422,26.138843536376953,30.1421012878418,32.99473190307617,24.305158615112305,58.599998474121094,190.48280334472656,37.92736053466797,14.58391571044922,63.55155563354492,115.83999633789062,14.300000190734865,,49.49857711791992,149.02000427246094,40.945255279541016,47.93154525756836,29.63890838623047,24.73930740356445,20.33946228027344
2015-11-06,248.8357086181641,109.883056640625,42.9846305847168,31.61466979980469,81.19183349609375,15.649999618530273,50.7209358215332,11.895983695983887,105.3000030517578,90.75,97.99722290039062,78.66000366210938,105.89044189453124,111.22980499267578,13.958175659179688,35.705810546875,75.94168090820312,22.5283317565918,87.11927032470703,96.13999938964844,89.73464965820312,31.70000076293945,56.4141616821289,22.57999992370605,68.11685180664061,40.81362533569336,52.82002639770508,39.560001373291016,,65.79029083251953,97.22698211669922,63.441978454589844,104.15607452392578,104.0999984741211,9.520000457763672,12.956012725830078,95.07626342773438,40.89204788208008,,73.6810073852539,25.17229461669922,29.68229103088379,32.50793838500977,24.150161743164066,59.9000015258789,190.38308715820312,37.77202224731445,14.49647045135498,61.73246765136719,113.83999633789062,14.079999923706055,,49.49857711791992,147.44000244140625,41.08423614501953,47.94070053100586,29.405118942260746,25.030014038085934,20.22256851196289
2015-11-09,246.7340087890625,108.71519470214844,42.69621276855469,30.82654190063477,80.83216857910156,14.979999542236328,50.247314453125,11.760581970214846,105.37000274658205,88.2699966430664,97.01577758789062,78.72000122070312,105.29422760009766,109.9236297607422,13.805776596069336,35.79877853393555,74.89704895019531,22.450410842895508,87.13835144042969,96.41000366210938,88.84241485595703,31.51000022888184,55.85649108886719,22.270000457763672,68.13614654541016,40.3796272277832,52.27397918701172,38.79999923706055,,65.28599548339844,97.06597137451172,62.35514450073242,104.17497253417969,104.4000015258789,9.239999771118164,12.888383865356445,95.01477813720705,40.612388610839844,,73.78958129882812,24.97057342529297,29.965999603271484,32.49820709228516,24.22765922546387,57.83000183105469,188.6065216064453,37.36642837524414,14.370161056518555,60.89801025390625,112.63999938964844,13.890000343322756,,49.1196174621582,148.07000732421875,40.68582153320313,47.47454071044922,29.412660598754886,24.981563568115234,19.86214828491211
2015-11-10,247.967041015625,108.43760681152344,42.80982971191406,30.69220542907715,80.58494567871094,14.800000190734865,50.38765335083008,11.673538208007812,104.97000122070312,86.88999938964844,97.23387908935548,78.66999816894531,105.6056900024414,110.25018310546876,13.867862701416016,36.11991500854492,75.60591888427734,22.547809600830078,87.11927032470703,96.0999984741211,89.1957778930664,31.29999923706055,55.97771835327149,21.899999618530273,67.90435028076172,40.27545547485352,52.23930358886719,39.15999984741211,,65.72609710693361,97.31170654296876,63.068885803222656,104.15607452392578,104.18000030517578,9.68000030517578,12.888383865356445,95.19043731689452,40.314701080322266,,73.8586654663086,25.239532470703125,29.81925392150879,32.36190795898437,24.21797180175781,57.7599983215332,189.0415802001953,37.16794967651367,14.341012001037598,61.45709228515625,112.72000122070312,13.760000228881836,,49.11058807373047,148.10000610351562,40.41711044311523,47.56594848632813,29.488080978393555,25.049396514892575,19.784217834472656
2015-11-11,246.4818115234375,108.3035888671875,42.74865341186523,30.75489616394043,80.40510559082031,14.800000190734865,50.69462585449219,11.741238594055176,105.2300033569336,85.08000183105469,96.81586456298828,78.91000366210938,105.38321685791016,109.2892074584961,13.822709083557127,36.43260955810547,75.15821838378906,22.5283317565918,87.13835144042969,96.26000213623048,88.71875,30.65999984741211,54.78963851928711,21.90999984741211,68.24241638183594,40.40566635131836,52.50799942016602,38.2400016784668,,65.07509613037111,97.30321502685548,63.14188003540039,104.15607452392578,103.83000183105469,9.619999885559082,12.58887767791748,95.06746673583984,40.35981369018555,,73.8487777709961,25.326940536499023,29.907304763793945,32.225601196289055,24.198596954345703,55.47999954223633,188.2983703613281,37.43547439575195,14.195269584655762,61.532188415527344,110.08000183105469,13.640000343322756,,49.17375183105469,149.05999755859375,40.39857864379883,47.374000549316406,29.56350326538086,24.981563568115234,19.98878288269043
2015-11-12,241.2975311279297,107.25060272216795,42.17178726196289,30.459341049194336,79.79817199707031,14.5,50.29994201660156,11.557479858398438,105.87999725341795,84.79000091552734,95.37097930908205,79.05999755859375,105.89044189453124,107.1993408203125,13.613876342773438,36.08612823486328,74.45867156982422,22.479631423950195,87.13835144042969,96.6500015258789,87.34063720703125,29.309999465942386,53.54497528076172,21.8700008392334,68.88957977294922,39.962982177734375,51.8232650756836,38.47999954223633,,63.94728088378906,97.26931762695312,62.71202850341797,104.16552734375,103.8499984741211,9.75,12.308695793151855,95.15530395507812,39.54792022705078,,73.75997924804688,25.17229461669922,30.112756729125977,32.235340118408196,24.198596954345703,54.2400016784668,185.66973876953125,36.943580627441406,13.991230964660645,61.089927673339844,106.8000030517578,13.640000343322756,,48.506065368652344,149.14999389648438,40.046478271484375,46.67933654785156,29.488080978393555,24.874969482421875,20.09593391418457
2015-11-13,238.96226501464844,105.14463806152344,41.8047103881836,30.03841209411621,79.61836242675781,14.5,49.91403579711914,11.576823234558105,105.33999633789062,82.98999786376953,94.36231994628906,79.04000091552734,106.49552917480469,106.42496490478516,13.500988960266113,35.95089340209961,72.4999771118164,22.557552337646484,87.11927032470703,96.0,86.6692886352539,28.540000915527344,53.326744079589844,21.690000534057614,68.87991333007811,39.57238006591797,51.389892578125,39.7599983215332,,63.7913818359375,97.5574188232422,61.99828338623047,104.15607452392578,103.55999755859376,9.90999984741211,12.154111862182615,95.33975219726562,40.0530891418457,,73.56257629394531,24.84450340270996,29.98556709289551,32.12824249267578,24.179222106933594,52.099998474121094,183.58497619628903,36.650169372558594,13.884353637695312,60.44741439819336,104.4800033569336,13.59000015258789,,48.28953552246094,149.13999938964844,39.25889587402344,46.194908142089844,29.488080978393555,24.96218490600586,19.881629943847656
2015-11-16,242.16622924804688,106.65711212158205,42.521400451660156,30.62055206298828,79.91056823730469,14.149999618530273,50.44904708862305,11.383392333984375,104.69000244140624,83.62999725341797,95.73448181152344,78.69000244140625,106.39759826660156,107.33929443359376,13.6646728515625,36.55937576293945,73.37671661376953,22.59651184082031,87.13835144042969,95.7699966430664,88.0208740234375,28.70000076293945,55.10483932495117,21.71999931335449,68.57082366943361,40.119224548339844,52.03995132446289,39.52000045776367,,64.58911895751953,97.57437133789062,62.71202850341797,104.17497253417969,103.70999908447266,9.979999542236328,12.308695793151855,95.41879272460938,40.567283630371094,,73.53294372558594,24.81929588317871,29.85839462280273,32.225601196289055,24.150161743164066,53.27000045776367,186.3767547607422,37.12479782104492,13.95236587524414,61.15668869018555,107.12000274658205,13.600000381469727,,48.91210556030274,148.9499969482422,39.86116409301758,46.8438606262207,29.44283103942871,25.09784698486328,19.83292579650879
2015-11-17,241.1667633056641,106.72412109375,42.5039291381836,30.53099822998047,79.79817199707031,14.149999618530273,50.50167465209961,11.19963264465332,104.30999755859376,82.30999755859375,95.61634826660156,78.54000091552734,106.57559967041016,106.92877197265624,13.636451721191404,35.90019226074219,73.5166244506836,22.645212173461914,87.11927032470703,95.31999969482422,87.80001831054688,28.40999984741211,54.49867248535156,21.770000457763672,68.82198333740234,40.206016540527344,52.17863082885742,39.52000045776367,,64.86421203613281,97.67605590820312,62.71202850341797,104.16552734375,102.33999633789062,9.699999809265137,12.057497024536133,95.48906707763672,40.52217483520508,,73.59219360351562,25.205913543701172,29.85839462280273,31.875112533569336,24.20828437805176,52.540000915527344,186.2407989501953,37.1075439453125,13.738612174987793,61.1900749206543,104.08000183105469,13.550000190734865,,48.81284713745117,149.0399932861328,39.87042617797852,46.77987289428711,29.45037841796875,25.136608123779297,19.852405548095703
2015-11-18,245.5850982666016,108.77262878417969,43.08952331542969,30.862363815307614,79.95553588867188,13.81999969482422,50.87881088256836,11.131932258605957,104.36000061035156,81.80999755859375,97.14302825927734,78.47000122070312,106.79806518554688,108.73875427246094,13.879158020019533,36.12836837768555,74.77579498291016,22.67443084716797,87.11927032470703,94.77999877929688,89.03675842285156,29.04999923706055,55.39580154418945,21.770000457763672,68.68674468994139,40.579261779785156,52.65534210205078,38.88000106811523,,66.12959289550781,97.7014617919922,63.26356506347656,104.16552734375,102.43000030517578,9.40999984741211,12.173436164855955,95.41879272460938,41.24385833740234,,73.53294372558594,25.50427627563477,29.83882141113281,31.855642318725586,24.150161743164066,51.93000030517578,189.1957092285156,37.63395309448242,13.796908378601074,61.8409309387207,104.4000015258789,13.520000457763672,,49.489540100097656,149.22999572753906,40.47270584106445,47.54766082763672,29.45037841796875,25.136608123779297,19.80370140075684
2015-11-19,245.1741180419922,108.84922790527344,43.20314025878906,31.14000701904297,79.48345947265625,13.920000076293945,51.15946960449219,11.1609468460083,105.12999725341795,82.61000061035156,97.01577758789062,78.91999816894531,107.50989532470705,108.28160095214844,13.90173053741455,36.51711654663086,74.86905670166016,22.771827697753906,87.13835144042969,95.47000122070312,88.957275390625,29.13999938964844,54.65224075317383,21.8799991607666,69.53673553466797,40.78758239746094,52.92404174804688,37.43999862670898,,65.02008819580078,97.98950958251952,63.45822143554688,104.17497253417969,103.55999755859376,9.90999984741211,12.144451141357422,95.4626922607422,41.19875717163086,,73.6612777709961,25.642955780029297,30.102970123291016,32.176925659179695,24.111412048339844,52.16999816894531,189.03256225585938,37.832435607910156,13.796908378601074,62.01617431640625,103.68000030517578,13.619999885559082,,49.70608901977539,149.77999877929688,40.65802383422852,47.47454071044922,29.47299575805664,24.96218490600586,20.05697059631348
2015-11-20,246.3697204589844,109.58629608154295,42.89724349975586,31.45346450805664,79.28119659423828,13.710000038146973,51.44889450073242,11.083574295043944,104.25,82.44999694824219,97.43380737304688,78.87000274658203,107.1806182861328,108.9813232421875,13.924308776855467,36.66924285888672,75.76449584960938,22.956886291503906,87.11927032470703,94.9000015258789,89.01910400390625,29.28000068664551,54.0703125,21.90999984741211,69.93280792236328,40.78758239746094,52.802696228027344,35.880001068115234,,65.57941436767578,97.97260284423828,64.25305938720703,104.16552734375,103.08999633789062,10.039999961853027,12.125127792358398,95.40122985839844,41.07246017456055,,73.42437744140625,25.85307693481445,29.87795448303223,31.952999114990234,24.169536590576172,54.13999938964844,189.72142028808597,37.54765319824219,13.77747631072998,62.65034103393555,103.44000244140624,13.5,,49.9587287902832,148.8000030517578,40.95451354980469,47.666481018066406,29.50314521789551,25.136608123779297,20.144641876220703
2015-11-23,246.892822265625,109.27041625976562,43.27306747436523,31.15791320800781,79.2137451171875,13.4399995803833,51.26470947265625,10.977188110351562,104.08999633789062,81.63999938964844,97.33385467529295,78.9000015258789,107.50989532470705,109.52245330810548,13.867862701416016,36.331199645996094,76.04430389404297,22.840007781982425,87.13835144042969,94.9000015258789,88.92192077636719,29.790000915527344,54.45825958251953,22.020000457763672,69.48847961425781,40.41434097290039,52.47332763671875,36.43999862670898,,65.41434478759766,98.00646209716795,64.39093780517578,104.16552734375,102.26000213623048,10.010000228881836,12.270050048828125,95.42755126953124,41.12659072875977,,73.23684692382812,25.987552642822266,29.829036712646484,31.74854850769043,24.09203910827637,52.02000045776367,189.5038299560547,37.28013610839844,13.884353637695312,62.75883865356445,104.16000366210938,13.449999809265135,,49.70608901977539,148.02999877929688,40.7136116027832,47.6482048034668,29.518238067626953,25.17536735534668,20.203086853027344
2015-11-24,248.40609741210938,109.1746826171875,43.38668441772461,31.319122314453125,79.25870513916016,13.850000381469727,51.54537963867188,11.257662773132324,104.29000091552734,81.16000366210938,97.5882797241211,79.16999816894531,107.50106048583984,110.32483673095705,13.828357696533205,36.28048706054688,75.88573455810547,22.908185958862305,87.11927032470703,95.1500015258789,89.2664566040039,31.270000457763672,55.62210464477539,21.88999938964844,70.09701538085939,40.49246597290039,52.48199462890625,36.20000076293945,,65.61609649658203,98.04037475585938,64.05029296875,104.17497253417969,102.94000244140624,9.899999618530273,12.608201026916506,95.51544189453124,41.46939086914063,,73.59219360351562,25.592529296875,29.868173599243164,32.01141357421875,24.111412048339844,52.08000183105469,189.75765991210938,37.211097717285156,14.10782527923584,62.45009231567383,106.55999755859376,13.510000228881836,,49.62489700317383,147.69000244140625,40.72286987304688,47.74874496459961,29.601192474365234,25.12691879272461,20.08619499206543
2015-11-25,249.1626739501953,109.27041625976562,43.50031661987305,31.077312469482425,79.25870513916016,13.649999618530273,51.308570861816406,11.189961433410645,103.97000122070312,81.19999694824219,97.66099548339844,79.0,107.75013732910156,111.18315887451172,13.839646339416506,36.06075286865234,76.26814270019531,22.986106872558594,87.11927032470703,94.5999984741211,89.11626434326172,31.239999771118164,55.16949081420898,21.989999771118164,70.09701538085939,40.49246597290039,52.60333633422852,35.91999816894531,,65.97370147705078,98.13355255126952,64.30982208251953,104.1844253540039,102.45999908447266,9.720000267028807,12.608201026916506,95.55931854248048,41.20777893066406,,73.6810073852539,25.592529296875,29.85839462280273,31.91405868530273,24.111412048339844,53.599998474121094,189.7304992675781,37.444095611572266,14.088393211364744,62.65869140625,107.12000274658205,13.520000457763672,,49.62489700317383,148.11000061035156,40.59316635131836,47.79444885253906,29.67661476135254,25.17536735534668,20.183603286743164
