Date,RDS-B,PM,ROKU,BTI,BUD,UL
2015-07-15,44.62464904785156,61.86248016357422,,41.96117782592773,109.0060806274414,37.84310150146485
2015-07-16,44.65557861328125,63.82304763793945,,42.36398315429688,110.07743072509766,38.187591552734375
2015-07-17,44.49311447143555,64.22714233398439,,42.323333740234375,110.13743591308594,37.784278869628906
2015-07-20,44.15270614624024,64.06251525878906,,42.16812515258789,110.14601135253906,37.885108947753906
2015-07-21,44.36159133911133,64.01011657714844,,42.145957946777344,109.7688980102539,37.46500015258789
2015-07-22,43.64209365844727,63.99515151977539,,41.69142150878906,109.25463104248048,37.63303756713867
2015-07-23,43.30942153930664,63.92782592773438,,41.1075439453125,107.82328033447266,37.784278869628906
2015-07-24,42.4970817565918,63.34413146972656,,40.77495193481445,106.61476135253906,37.57423400878906
2015-07-27,42.34234619140625,64.00264739990234,,40.58280563354492,105.71480560302734,37.26335906982422
2015-07-28,42.70596694946289,64.05503082275389,,41.273834228515625,106.1090850830078,37.6162338256836
2015-07-29,43.17789077758789,63.942771911621094,,42.45636367797852,107.21473693847656,37.79269027709961
2015-07-30,44.98051452636719,63.89788436889648,,43.158485412597656,102.76639556884766,37.97752380371094
2015-07-31,44.98825454711914,64.00264739990234,,43.97516632080078,102.46640014648438,38.086769104003906
2015-08-03,44.50858688354492,64.09992218017578,,43.66476058959961,102.98065948486328,38.4648551940918
2015-08-04,44.44669723510742,64.22714233398439,,43.901268005371094,102.53495025634766,38.47325134277344
2015-08-05,44.94957733154297,64.27204895019531,,44.11189270019531,104.36058044433594,38.78468704223633
2015-08-06,45.537559509277344,64.17473602294922,,43.83843994140625,104.47201538085938,38.87777328491211
2015-08-07,45.48339462280274,63.673377990722656,,43.65366744995117,103.38349151611328,38.776222229003906
2015-08-10,45.80059814453125,64.25707244873047,,44.02691268920898,104.52342987060548,38.98778533935547
2015-08-11,45.94759750366211,63.957740783691406,,43.491065979003906,103.66633605957031,38.463111877441406
2015-08-12,46.15984725952149,64.08495330810547,,43.14001083374024,102.20068359375,37.15137481689453
2015-08-13,44.92566299438477,63.35161972045898,,43.02175903320313,101.960693359375,37.30370330810547
2015-08-14,44.737003326416016,63.05229568481445,,43.151100158691406,100.55506134033205,37.2783203125
2015-08-17,44.446144104003906,63.08224105834961,,43.12154006958008,100.07508850097656,37.13444900512695
2015-08-18,44.1159782409668,62.87271118164063,,42.988502502441406,100.22936248779295,36.85517883300781
2015-08-19,43.07832717895508,62.66317749023438,,42.46568298339844,98.1723175048828,36.262786865234375
2015-08-20,42.76388549804688,62.169288635253906,,41.896427154541016,96.12385559082031,35.50961303710937
2015-08-21,41.29388046264648,60.59784698486328,,40.70549011230469,93.3896942138672,34.612560272216804
2015-08-24,39.19499206542969,58.62232208251953,,39.23366165161133,92.10404205322266,33.639339447021484
2015-08-25,39.19499206542969,57.91143417358398,,39.01270294189453,90.99838256835938,33.52086639404297
2015-08-26,39.084938049316406,59.67744445800781,,39.9040412902832,92.72115325927734,33.93553924560547
2015-08-27,40.845802307128906,60.44818115234375,,40.09878540039063,94.55536651611328,34.36713409423828
2015-08-28,41.36463928222656,60.12642288208008,,40.15495300292969,94.18680572509766,34.147109985351555
2015-08-31,41.60832214355469,59.71484756469727,,39.69057083129883,93.34684753417969,34.113265991210945
2015-09-01,39.619483947753906,58.20326614379883,,38.64942932128906,90.91268157958984,33.080799102783196
2015-09-02,40.22478103637695,58.8917121887207,,39.11756134033203,92.78973388671876,33.69857406616211
2015-09-03,39.92605972290039,59.45295333862305,,39.413421630859375,92.42974090576172,33.84244918823242
2015-09-04,38.82551956176758,57.83659744262695,,38.5108642578125,90.7669677734375,33.17388916015625
2015-09-08,39.82387924194336,59.6849250793457,,39.52203750610352,92.51544952392578,33.994781494140625
2015-09-09,39.391517639160156,58.5699462890625,,39.390960693359375,92.61830139160156,33.90169143676758
2015-09-10,39.79242706298828,59.0189323425293,,39.776702880859375,92.67829895019531,33.62241744995117
2015-09-11,39.509422302246094,59.46789932250977,,39.67184448242188,92.18119049072266,33.512393951416016
2015-09-14,39.18712997436523,59.37810897827149,,39.59318923950195,91.19551849365234,33.30083465576172
2015-09-15,39.509422302246094,60.47063446044922,,40.121253967285156,92.60115814208984,33.63087844848633
2015-09-16,40.81435775756836,61.43595886230469,,41.37211608886719,98.93513488769531,34.781814575195305
2015-09-17,40.53136825561523,61.4209976196289,,41.55562210083008,98.40373229980469,34.72256851196289
2015-09-18,39.09279251098633,60.77745056152344,,41.39458465576172,97.9923324584961,34.299434661865234
2015-09-21,39.11637878417969,61.45093154907226,,41.25227355957031,94.6753387451172,34.417911529541016
2015-09-22,37.65423583984375,60.44069290161133,,40.1811752319336,92.11261749267578,33.47008514404297
2015-09-23,37.41839599609375,60.1862907409668,,40.19614791870117,92.41260528564452,33.385452270507805
2015-09-24,37.23759460449219,60.17132186889648,,40.671775817871094,91.58979034423828,33.072341918945305
2015-09-25,37.27690505981445,60.3134880065918,,40.95640563964844,93.86109924316406,33.86783218383789
2015-09-28,36.097755432128906,59.80569458007813,,40.18490982055664,90.61268615722656,33.30083465576172
2015-09-29,36.7344856262207,59.60106658935547,,40.14747619628906,89.01849365234375,33.65626907348633
2015-09-30,37.32407760620117,60.12401962280274,,41.22605514526367,91.126953125,34.511001586914055
2015-10-01,38.0787239074707,60.22254180908203,,40.896480560302734,91.42694091796876,34.561782836914055
2015-10-02,39.43082046508789,60.59393310546875,,42.00878143310547,94.31536102294922,35.221866607666016
2015-10-05,40.892967224121094,61.927818298339844,,42.027503967285156,94.91534423828124,35.89042282104492
2015-10-06,42.44158172607422,61.761085510253906,,42.16981887817383,93.93822479248048,35.86503982543945
2015-10-07,43.8958740234375,62.6553955078125,,42.8139762878418,95.10389709472656,35.924278259277344
2015-10-08,44.5719108581543,63.777076721191406,,43.18473815917969,94.87248992919922,36.30510711669922
2015-10-09,43.9351806640625,63.71644973754883,,43.19224166870117,95.89244079589844,36.110450744628906
2015-10-12,43.77009582519531,64.16362762451172,,43.26713562011719,95.5581512451172,36.558982849121094
2015-10-13,42.93683242797852,63.9741439819336,,42.96752548217773,97.56378173828124,36.44051742553711
2015-10-14,43.78582000732422,64.02719116210939,,43.18848419189453,98.93513488769531,36.48282241821289
2015-10-15,44.619083404541016,65.23223876953125,,44.22961807250977,98.78943634033205,38.04842758178711
2015-10-16,44.98069381713867,66.52825927734375,,44.35322189331055,98.6522979736328,38.25999450683594
2015-10-19,43.77009582519531,67.01332092285156,,44.43935775756836,99.53511810302734,38.32769012451172
2015-10-20,43.84084701538086,67.24066925048828,,44.07981872558594,99.44940948486328,38.293846130371094
2015-10-21,44.17887496948242,67.43773651123047,,43.941253662109375,97.82090759277344,38.25999450683594
2015-10-22,43.99806594848633,67.8697509765625,,44.39066696166992,100.51219177246094,38.691593170166016
2015-10-23,43.13335037231445,67.93036651611328,,44.203407287597656,101.7635726928711,38.45463562011719
2015-10-26,42.22148132324219,67.98341369628906,,44.1359977722168,101.05217742919922,38.33615493774414
2015-10-27,41.51398468017578,67.31648254394531,,43.66037368774414,100.46078491210938,38.073814392089844
2015-10-28,41.938472747802734,67.75605773925781,,44.61912155151367,101.7635726928711,38.23072814941406
2015-10-29,41.40393447875977,67.64993286132811,,44.52923202514648,100.9150390625,38.36717987060547
2015-10-30,41.419654846191406,66.99815368652344,,44.22961807250977,102.27783203125,37.90666580200195
2015-11-02,42.30794906616211,67.30889129638672,,44.19591522216797,102.47496795654295,38.034584045410156
2015-11-03,43.109771728515625,66.95268249511719,,44.3719367980957,101.83212280273438,38.00900268554688
2015-11-04,42.89752578735352,66.74805450439453,,44.285804748535156,102.21784210205078,37.82139205932617
2015-11-05,41.42751693725586,66.81626129150389,,44.04986190795898,103.3920669555664,37.65082931518555
2015-11-06,41.01874923706055,65.45962524414061,,43.00872039794922,103.4790496826172,36.99417495727539
2015-11-09,40.892967224121094,64.61077880859375,,42.66791915893555,102.73096466064452,36.567779541015625
2015-11-10,40.43664169311523,64.39097595214844,,42.68664932250977,102.9484405517578,36.53366470336914
2015-11-11,39.804195404052734,64.45919036865234,,42.90759658813477,105.80158233642578,36.985652923583984
2015-11-12,38.98761749267578,63.67856216430664,,42.29714965820313,105.45364379882812,36.329002380371094
2015-11-13,38.81149291992188,63.20867156982422,,42.11738967895508,104.49678802490234,35.81731414794922
2015-11-16,39.74816131591797,63.92866897583008,,42.91509246826172,106.4626922607422,36.24371337890625
2015-11-17,39.85222625732422,63.54213333129883,,43.18473815917969,108.65474700927734,36.50809097290039
2015-11-18,40.924991607666016,64.74718475341797,,43.65662002563477,109.6376953125,36.83214569091797
2015-11-19,41.25322341918945,65.36869049072266,,44.15471649169922,108.532958984375,37.06239700317383
2015-11-20,39.99633026123047,65.17162322998047,,43.76523208618164,109.47242736816406,37.12209701538086
2015-11-23,39.67611312866211,65.62635040283203,,43.62291717529297,110.02913665771484,36.88331604003906
2015-11-24,40.50869369506836,65.86129760742189,,43.56674575805664,111.28173828125,36.73834228515625
2015-11-25,40.308555603027344,66.06591796875,,43.76898193359375,112.3342742919922,37.258544921875
2015-11-27,40.39661407470703,66.25542449951172,,43.8663444519043,112.3342742919922,37.15621566772461
2015-11-30,39.98031997680664,66.23267364501953,,43.34579086303711,111.7427749633789,36.54219436645508
2015-12-01,40.37260055541992,66.52825927734375,,43.873836517333984,111.88194274902344,36.65305709838867
2015-12-02,39.95630645751953,66.16447448730469,,43.353271484375,111.116455078125,36.71276092529297
2015-12-03,39.45194625854492,66.19478607177734,,42.89262771606445,110.34229278564452,35.911136627197266
2015-12-04,39.04365539550781,67.98341369628906,,43.19224166870117,111.22955322265624,36.52513885498047
2015-12-07,37.16231918334961,67.29373168945311,,43.28960037231445,112.12550354003906,36.93448257446289
2015-12-08,36.76205062866211,67.27857208251953,,42.61174392700195,111.9341278076172,36.49955368041992
2015-12-09,37.698707580566406,66.71015167236328,,42.29340744018555,110.29009246826172,36.55073165893555
2015-12-10,37.18634414672852,66.4903564453125,,41.840248107910156,109.88996124267578,36.30341720581055
2015-12-11,35.82537841796875,65.42172241210939,,40.82907485961914,106.64535522460938,35.689395904541016
2015-12-14,35.5291748046875,66.05837249755861,,41.11745071411133,106.8193359375,35.74909591674805
2015-12-15,35.87342071533203,66.57373046875,,41.31593704223633,106.54097747802734,36.201080322265625
2015-12-16,35.97747802734375,68.324462890625,,42.094913482666016,108.8287124633789,36.92595672607422
2015-12-17,34.992786407470696,67.51353454589844,,41.36462783813477,108.55036926269531,36.51660919189453
2015-12-18,35.11287307739258,65.87645721435547,,40.78413391113281,107.86317443847656,35.94524383544922
2015-12-21,34.97677993774414,66.42863464355469,,40.8515510559082,107.69789123535156,36.004940032958984
2015-12-22,35.801368713378906,67.2261962890625,,41.01258850097656,108.29810333251952,36.24371337890625
2015-12-23,37.92285919189453,68.31520080566406,,41.85149383544922,109.47242736816406,36.99417495727539
2015-12-24,37.27440643310547,68.14646148681639,,41.855228424072266,109.38542938232422,36.99417495727539
2015-12-28,36.83408737182617,67.93941497802734,,41.80655288696289,109.46371459960938,37.03681182861328
2015-12-29,37.57861709594727,68.52992248535156,,42.10615921020508,110.81199645996094,37.48880004882813
2015-12-30,37.07426452636719,68.23851013183594,,41.94511413574219,109.71597290039062,37.309715270996094
2015-12-31,36.85811233520508,67.41794586181639,,41.36462783813477,108.73303985595705,36.7724494934082
2016-01-04,37.12229537963867,66.72003936767578,,40.65679931640625,106.53226470947266,35.98788833618164
2016-01-05,36.78605651855469,67.38724517822266,,40.74293518066406,106.60187530517578,35.902591705322266
2016-01-06,35.36905288696289,67.37191772460939,,40.660552978515625,104.5837860107422,35.39092254638672
2016-01-07,33.655845642089844,66.91177368164061,,39.74300003051758,103.92268371582031,34.83660125732422
2016-01-08,31.76650619506836,66.49762725830078,,39.19995880126953,101.88719940185548,34.49549102783203
2016-01-11,31.87058448791504,68.38420867919922,,39.82165145874024,103.66172790527344,34.69163131713867
2016-01-12,31.638412475585934,68.32285308837889,,40.02013397216797,103.51383972167969,35.339752197265625
2016-01-13,30.74178123474121,67.72467041015625,,39.52578353881836,101.02603149414062,34.86220169067383
2016-01-14,32.879283905029304,67.39490509033203,,39.36848831176758,101.88719940185548,35.06686782836914
2016-01-15,31.198095321655273,66.17554473876953,,38.16256713867188,101.26091003417969,34.188480377197266
2016-01-19,30.79781150817871,67.08049011230469,,38.518348693847656,103.37466430664062,35.53589630126953
2016-01-20,29.58896255493164,65.84577941894531,,38.13635635375977,100.85206604003906,34.75985336303711
2016-01-21,30.54964256286621,65.79976654052734,,38.23372268676758,101.5479507446289,35.135093688964844
2016-01-22,32.326904296875,66.620361328125,,38.90409851074219,105.24488067626952,36.03904724121094
2016-01-25,31.66242599487305,66.47463226318361,,38.72806930541992,105.5058364868164,35.911136627197266
2016-01-26,32.96735382080078,66.95780181884766,,39.4696044921875,106.66275024414062,36.354591369628906
2016-01-27,33.623817443847656,67.55596160888672,,39.72052383422852,106.03645324707031,36.45691680908203
2016-01-28,34.816665649414055,68.29985809326172,,40.518226623535156,106.3843994140625,36.687171936035156
2016-01-29,35.32902908325195,69.02841186523439,,41.57434844970703,109.46371459960938,37.75316619873047
2016-02-01,34.87271499633789,68.56827545166016,,41.72789001464844,110.22049713134766,37.88107681274414
2016-02-02,33.24755477905273,68.52224731445311,,41.2934684753418,108.72432708740234,37.667884826660156
2016-02-03,34.488433837890625,68.85970306396484,,41.68669891357422,108.6982421875,38.0201530456543
2016-02-04,35.71329879760742,68.33054351806639,,40.95640563964844,106.44528198242188,37.26404571533203
2016-02-05,35.801368713378906,68.67565155029297,,40.563175201416016,102.90493774414062,37.246864318847656
2016-02-08,35.6412467956543,68.80602264404297,,40.63433456420898,100.19966888427734,36.971923828125
2016-02-09,34.120166778564446,69.03607177734375,,40.79536437988281,100.99993133544922,36.71415328979492
2016-02-10,33.888015747070305,68.43023681640625,,40.012638092041016,101.15652465820312,36.568092346191406
2016-02-11,34.120166778564446,67.74768829345703,,40.23360061645508,99.703857421875,36.387657165527344
2016-02-12,35.441104888916016,68.29985809326172,,40.79536437988281,100.39972686767578,36.94614791870117
2016-02-16,36.32172775268555,69.11276245117189,,41.36088562011719,101.49575805664062,37.27264022827149
2016-02-17,37.77688217163086,69.96403503417969,,41.7616081237793,102.16555786132812,37.63351058959961
2016-02-18,37.37630462646485,70.28612518310547,,41.409568786621094,101.20870971679688,37.34997940063477
2016-02-19,37.03295516967773,70.50851440429688,,41.16613006591797,101.252197265625,37.50463485717773
2016-02-22,37.85863494873047,70.9686508178711,,40.90772247314453,101.88719940185548,37.50463485717773
2016-02-23,36.25632095336914,70.5928726196289,,40.52571868896485,101.13043212890624,36.98910140991211
2016-02-24,36.27267456054688,70.14039611816406,,40.35345077514648,100.61719512939452,36.9031867980957
2016-02-25,37.03295516967773,70.89962768554688,,40.90397644042969,98.668701171875,37.50463485717773
2016-02-26,37.37630462646485,70.13274383544922,,40.6268424987793,97.65966796875,36.96332931518555
2016-02-29,37.36813735961914,69.81064605712889,,40.68675994873047,96.9898681640625,36.79148864746094
