Date,VMC,ADTN,HIBB,RF,EHC
2015-02-24,76.7907485961914,19.19842529296875,49.18999862670898,8.070611000061035,40.331993103027344
2015-02-25,78.45740509033203,19.08539581298828,48.43000030517578,8.028881072998049,38.366966247558594
2015-02-26,78.4669189453125,18.48544311523437,48.77999877929688,8.028881072998049,39.19386672973633
2015-02-27,79.04788970947266,18.7202091217041,48.90999984741211,8.020534515380861,38.64261245727539
2015-03-02,80.47644805908203,18.050695419311523,51.849998474121094,8.095647811889647,39.220550537109375
2015-03-03,80.7336196899414,17.72028923034668,51.13999938964844,8.028881072998049,38.35807800292969
2015-03-04,80.57170104980469,17.70290184020996,50.34000015258789,7.970457077026367,37.98462677001953
2015-03-05,80.92406463623047,17.842016220092773,50.38999938964844,8.095647811889647,37.5933952331543
2015-03-06,80.71456146240234,17.885494232177734,51.22999954223633,8.145727157592772,37.28219604492188
2015-03-09,80.33361053466797,17.83332061767578,51.93000030517578,8.145727157592772,36.49084091186523
2015-03-10,78.50504302978516,17.415964126586914,51.61000061035156,7.970457077026367,37.1488151550293
2015-03-11,79.27645111083984,17.85940933227539,51.41999816894531,8.004015922546388,37.7712287902832
2015-03-12,81.04788970947266,17.728979110717773,52.33000183105469,8.297667503356934,38.23359680175781
2015-03-13,80.58122253417969,17.302934646606445,50.83000183105469,8.314445495605469,38.18913650512695
2015-03-16,81.05742645263672,17.468135833740234,48.95000076293945,8.289276123046875,38.304725646972656
2015-03-17,81.04788970947266,17.294231414794922,50.47999954223633,8.297667503356934,38.45587921142578
2015-03-18,81.68600463867188,17.207292556762695,50.40999984741211,8.129868507385254,39.16720581054688
2015-03-19,80.19075775146484,16.346485137939453,50.4000015258789,7.970457077026367,39.96744155883789
2015-03-20,80.04790496826172,16.337797164916992,50.4000015258789,8.087920188903809,40.27863693237305
2015-03-23,80.29551696777344,16.442132949829098,50.90999984741211,8.012408256530763,41.4167594909668
2015-03-24,81.08598327636719,16.294317245483402,50.849998474121094,7.911729335784912,40.9277229309082
2015-03-25,79.94313049316406,16.224760055541992,50.27999877929688,7.760709762573242,39.43395233154297
2015-03-26,80.00980377197266,15.92913055419922,49.52000045776367,7.811050891876222,39.36281967163086
2015-03-27,80.16217803955078,15.937827110290527,49.29999923706055,7.7439284324646,40.18083953857422
2015-03-30,81.32408142089844,16.285621643066403,49.7599983215332,7.8362183570861825,40.02005004882813
2015-03-31,80.28597259521484,16.233451843261722,49.06000137329102,7.928508281707764,39.62698364257813
2015-04-01,80.20979309082031,16.389963150024414,49.34000015258789,7.936898231506348,39.48406219482422
2015-04-02,80.29551696777344,16.363880157470707,49.540000915527344,8.037578582763674,39.43045425415039
2015-04-06,80.44788360595703,16.616033554077152,49.7599983215332,8.012408256530763,39.939640045166016
2015-04-07,79.26693725585938,16.755149841308597,49.18000030517578,8.071137428283691,39.752044677734375
2015-04-08,79.23837280273438,16.485605239868164,49.77999877929688,8.079527854919434,40.136173248291016
2015-04-09,78.84788513183594,16.529088973999027,49.70000076293945,8.113088607788086,39.948577880859375
2015-04-10,79.37171173095703,16.546472549438473,49.7400016784668,8.045969009399414,39.90391159057617
2015-04-13,79.07645416259766,16.233451843261722,49.58000183105469,8.087920188903809,39.93070602416992
2015-04-14,79.2859878540039,15.99868869781494,48.81000137329102,8.004015922546388,39.68058395385742
2015-04-15,79.81932067871094,16.546472549438473,48.81000137329102,8.146648406982424,41.136680603027344
2015-04-16,78.80979919433594,16.442132949829098,48.849998474121094,8.13825798034668,41.36892700195313
2015-04-17,78.02883911132812,16.242151260375973,47.959999084472656,8.045969009399414,40.85973739624024
2015-04-20,77.87644958496094,15.885658264160154,48.66999816894531,8.045969009399414,40.82402038574219
2015-04-21,77.49551391601562,16.111722946166992,48.9000015258789,8.037578582763674,40.97588348388672
2015-04-22,77.05740356445312,14.442296028137207,49.18000030517578,8.163425445556639,41.40465545654297
2015-04-23,78.40980529785156,13.920598983764648,49.099998474121094,8.071137428283691,41.72625350952149
2015-04-24,79.4955062866211,13.89451503753662,48.97000122070313,8.037578582763674,41.77091979980469
2015-04-27,79.16217803955078,13.96407413482666,48.22000122070313,8.02079963684082,41.44039535522461
2015-04-28,79.13359069824219,14.024937629699707,48.13000106811523,8.087920188903809,42.816078186035156
2015-04-29,79.11454772949219,13.911905288696287,46.77999877929688,8.222156524658201,42.69102478027344
2015-04-30,81.44788360595703,14.442296028137207,46.79999923706055,8.247326850891112,40.39522933959961
2015-05-01,84.12410736083984,14.459686279296875,47.099998474121094,8.247326850891112,38.867671966552734
2015-05-04,83.9050521850586,14.364043235778807,47.38000106811523,8.373175621032715,38.71581268310547
2015-05-05,81.4288330078125,14.276616096496582,46.86000061035156,8.314445495605469,37.4741325378418
2015-05-06,83.19075775146484,14.259130477905273,46.59000015258789,8.322836875915527,37.34906005859375
2015-05-07,85.23841094970703,14.250387191772461,47.52000045776367,8.297667503356934,37.50091171264648
2015-05-08,86.16220092773438,14.53889274597168,47.58000183105469,8.331228256225586,37.831443786621094
2015-05-11,86.94316864013672,14.573861122131348,48.040000915527344,8.448681831359862,37.97435760498047
2015-05-12,85.9336166381836,14.477694511413574,47.18999862670898,8.532587051391603,37.78677749633789
2015-05-13,86.54315948486328,14.54763412475586,47.18999862670898,8.608097076416017,37.52771759033203
2015-05-14,88.3050765991211,14.600090026855467,47.0099983215332,8.54936408996582,38.68901824951172
2015-05-15,87.60980987548828,14.652544021606445,46.88000106811523,8.373175621032715,38.75155258178711
2015-05-18,87.790771484375,14.774943351745605,47.36000061035156,8.566143989562987,39.46619033813477
2015-05-19,87.94315338134766,14.827399253845215,46.59000015258789,8.717164993286133,39.448326110839844
2015-05-20,87.56222534179688,14.888595581054688,45.72999954223633,8.608097076416017,39.84138107299805
2015-05-21,87.57173156738281,14.783683776855467,45.77999877929688,8.591314315795897,39.17140197753906
2015-05-22,87.31432342529297,14.958535194396973,46.33000183105469,8.57453441619873,39.17140197753906
2015-05-26,86.07486724853516,14.739969253540039,45.65999984741211,8.540977478027344,38.519287109375
2015-05-27,86.73271942138672,15.045960426330565,46.52000045776367,8.624873161315918,38.76941299438477
2015-05-28,86.28461456298828,15.308237075805664,46.29999923706055,8.57453441619873,38.742618560791016
2015-05-29,85.74114990234375,15.054702758789062,46.54999923706055,8.465466499328612,38.555023193359375
2015-06-01,85.39794921875,14.705002784729006,46.290000915527344,8.373175621032715,38.34955596923828
2015-06-02,85.99859619140625,14.801168441772461,46.4000015258789,8.4990234375,38.8230094909668
2015-06-03,84.98796844482422,14.766196250915527,47.02999877929688,8.641654014587402,38.894474029541016
2015-06-04,84.4921875,14.774943351745605,47.06999969482422,8.57453441619873,38.858741760253906
2015-06-05,84.96891021728516,14.705002784729006,47.459999084472656,8.826234817504883,38.671146392822266
2015-06-08,84.42546844482422,14.652544021606445,47.77000045776367,8.750725746154785,39.082069396972656
2015-06-09,83.97733306884766,14.521407127380373,47.77000045776367,8.851402282714844,38.98379898071289
2015-06-10,85.44560241699219,14.643806457519533,48.18999862670898,8.986409187316895,38.671146392822266
2015-06-11,85.29306030273438,14.687514305114744,48.20000076293945,8.910470008850098,42.351558685302734
2015-06-12,84.74960327148438,14.705002784729006,48.13000106811523,8.927343368530273,41.8066520690918
2015-06-15,83.6913070678711,14.661290168762207,47.86999893188477,8.859842300415039,41.70839309692383
2015-06-16,83.70085144042969,14.731230735778807,47.61999893188477,8.944219589233398,42.02103805541992
2015-06-17,83.3957290649414,14.7137451171875,47.4000015258789,8.80921459197998,41.98530197143555
2015-06-18,84.74006652832031,14.731230735778807,48.099998474121094,8.859842300415039,42.0478401184082
2015-06-19,85.13099670410156,14.67877197265625,47.81000137329102,8.80921459197998,42.43196487426758
2015-06-22,85.65534210205078,14.643806457519533,48.13000106811523,8.952659606933594,42.53915786743164
2015-06-23,85.01656341552734,14.705002784729006,48.33000183105469,9.079228401184082,42.00318145751953
2015-06-24,83.6531753540039,14.62631893157959,47.91999816894531,9.003286361694336,41.36892700195313
2015-06-25,82.5472183227539,14.556376457214355,47.68000030517578,8.918906211853027,41.98530197143555
2015-06-26,82.45186614990234,14.294099807739258,48.22999954223633,8.885154724121094,41.88704681396485
2015-06-29,80.23040771484375,14.250387191772461,46.38000106811523,8.682645797729492,41.26789093017578
2015-06-30,80.02063751220703,14.206674575805664,46.58000183105469,8.74170970916748,41.33070373535156
2015-07-01,81.34586334228516,14.154221534729006,46.66999816894531,8.78389835357666,41.68963623046875
2015-07-02,81.3935775756836,14.09302043914795,46.209999084472656,8.665770530700684,42.77539443969727
2015-07-06,81.85120391845703,14.058050155639648,46.36999893188477,8.581388473510742,42.27289962768555
2015-07-07,82.42324829101562,14.005595207214355,46.56999969482422,8.471694946289062,42.19213485717773
2015-07-08,81.41264343261719,14.285358428955078,46.34000015258789,8.294501304626465,41.10637283325195
2015-07-09,81.91796112060547,14.136734008789062,46.02000045776367,8.437943458557129,41.19610977172852
2015-07-10,86.15115356445312,14.635061264038086,46.099998474121094,8.556075096130371,41.447349548339844
2015-07-13,86.21786499023438,14.801168441772461,46.7400016784668,8.60670280456543,41.28583526611328
2015-07-14,85.79837799072266,15.107163429260256,46.41999816894531,8.623579978942871,41.42044067382813
2015-07-15,84.88309478759766,14.09302043914795,46.36999893188477,8.699522018432617,40.83717727661133
2015-07-16,86.47530364990234,14.661290168762207,46.90999984741211,8.767024040222168,40.70258331298828
2015-07-17,87.4001235961914,14.442726135253904,45.91999816894531,8.53919792175293,40.59490203857422
2015-07-20,89.65019989013672,14.250387191772461,45.52999877929688,8.60670280456543,41.03458786010742
2015-07-21,89.1448745727539,14.311588287353516,44.91999816894531,8.78389835357666,41.07048797607422
2015-07-22,89.51671600341797,14.232900619506836,44.86999893188477,9.02859878540039,41.50120544433594
2015-07-23,87.60987091064453,14.329071998596193,43.86999893188477,8.96109676361084,42.039588928222656
2015-07-24,85.60769653320312,14.197932243347168,43.0,8.910470008850098,41.74348068237305
2015-07-27,84.12989044189453,13.953140258789062,43.72999954223633,8.78389835357666,41.249942779541016
2015-07-28,84.99750518798828,13.99710178375244,44.02999877929688,8.77546215057373,41.68066787719727
2015-07-29,86.87574768066406,14.216903686523438,45.29999923706055,8.87671947479248,41.62682723999024
2015-07-30,87.238037109375,14.410332679748535,45.6500015258789,8.918906211853027,40.46927261352539
2015-07-31,86.7803955078125,14.507041931152346,45.54999923706055,8.767024040222168,41.00767135620117
2015-08-03,85.48372650146484,14.410332679748535,45.63000106811523,8.750146865844728,41.55503463745117
2015-08-04,91.5761260986328,14.216903686523438,45.7599983215332,8.750146865844728,42.22803497314453
2015-08-05,92.8918228149414,14.208111763000488,46.13000106811523,8.842965126037598,41.6627197265625
2015-08-06,90.86104583740234,14.278449058532715,45.45000076293945,8.918906211853027,40.89999771118164
2015-08-07,90.10784149169922,14.383955955505373,44.63999938964844,8.96109676361084,40.27185821533203
2015-08-10,91.50935363769531,14.55979824066162,45.56000137329102,9.112979888916016,40.424415588378906
2015-08-11,91.74772644042969,14.234491348266602,41.959999084472656,8.927343368530273,40.35262680053711
2015-08-12,92.7297592163086,14.11139678955078,41.900001525878906,8.733272552490233,40.505165100097656
2015-08-13,92.37699127197266,14.01468563079834,41.45000076293945,8.78389835357666,40.24494934082031
2015-08-14,93.21600341796876,14.023477554321287,41.349998474121094,8.902029991149902,40.57695770263672
2015-08-17,94.2075424194336,14.322410583496096,41.16999816894531,8.902029991149902,40.855125427246094
2015-08-18,94.4363784790039,14.199321746826172,40.38999938964844,8.859842300415039,40.424415588378906
2015-08-19,92.29118347167969,13.81246566772461,40.25,8.648892402648926,40.28981018066406
2015-08-20,89.0400161743164,13.742127418518065,39.060001373291016,8.378879547119139,39.07841873168945
2015-08-21,87.4842529296875,13.706960678100586,37.36999893188477,8.159494400024414,38.35160446166992
2015-08-24,84.31550598144531,13.293728828430176,37.4900016784668,7.577275276184082,36.5479736328125
2015-08-25,82.09166717529297,13.038756370544435,37.5099983215332,7.400077819824219,37.05047225952149
2015-08-26,83.44696044921875,13.495948791503904,38.13000106811523,7.805098056793213,38.01958465576172
2015-08-27,87.43653106689453,13.742127418518065,38.68000030517578,8.066676139831543,38.72846603393555
2015-08-28,88.20964050292969,13.803671836853027,38.86999893188477,8.117301940917969,38.89895629882813
2015-08-31,89.3549575805664,14.08502197265625,39.5,8.09199047088623,38.31570434570313
2015-09-01,87.7323989868164,13.768505096435547,38.88999938964844,7.771347045898437,36.4761848449707
2015-09-02,91.24475860595705,13.786091804504395,38.47000122070313,7.881039619445801,36.601810455322266
2015-09-03,92.99140167236328,13.803671836853027,38.83000183105469,7.956982135772705,36.20698928833008
2015-09-04,90.96796417236328,13.63662052154541,38.61000061035156,7.813536167144775,36.296722412109375
2015-09-08,94.02220153808594,13.627830505371096,39.599998474121094,8.032922744750978,37.4453010559082
2015-09-09,94.14629364013672,13.59266185760498,39.400001525878906,7.931025981903076,37.346588134765625
2015-09-10,93.77403259277344,13.575077056884766,39.54999923706055,8.08387279510498,37.831146240234375
2015-09-11,94.61393737792969,13.31131362915039,39.34000015258789,8.075379371643066,37.56194686889648
2015-09-14,95.2916030883789,13.179429054260256,39.06999969482422,8.143313407897951,37.46324920654297
2015-09-15,95.53020477294922,13.337688446044922,39.16999816894531,8.262191772460938,37.77730941772461
2015-09-16,96.66600036621094,13.381648063659668,39.66999816894531,8.126328468322754,37.6247673034668
2015-09-17,96.58966827392578,13.30252170562744,39.040000915527344,7.88856840133667,38.28878021240234
2015-09-18,94.44214630126952,13.021172523498535,37.97999954223633,7.5913658142089835,37.517086029052734
2015-09-21,95.28205871582031,13.04754638671875,38.18000030517578,7.718739509582519,37.10430908203125
2015-09-22,92.82913970947266,12.757406234741213,37.58000183105469,7.574384689331055,36.494136810302734
2015-09-23,89.44087219238281,12.643109321594238,36.959999084472656,7.59985876083374,36.5479736328125
2015-09-24,88.12374114990234,12.93325138092041,36.97000122070313,7.574384689331055,35.91985321044922
2015-09-25,87.82785034179688,12.94204330444336,36.959999084472656,7.710247993469237,34.690505981445305
2015-09-28,82.71204376220703,12.950833320617676,35.720001220703125,7.472487449645996,33.47015380859375
2015-09-29,81.27083587646484,12.757406234741213,35.049999237060554,7.497960567474365,34.09314727783203
2015-09-30,85.13633728027344,12.836538314819336,35.009998321533196,7.650809288024902,34.643905639648445
2015-10-01,88.69640350341797,12.950833320617676,34.75,7.66779088973999,33.316661834716804
2015-10-02,91.25431823730469,12.880497932434082,35.049999237060554,7.565891742706299,34.165390014648445
2015-10-05,91.07298278808594,13.399234771728516,35.91999816894531,7.676280498504639,34.71613311767578
2015-10-06,88.72502136230469,13.786091804504395,35.72999954223633,7.718739509582519,34.923812866210945
2015-10-07,90.1471710205078,13.662997245788574,36.27999877929688,7.820637226104736,35.96213150024414
2015-10-08,91.13977813720705,13.882804870605467,37.099998474121094,7.8630919456481925,34.860607147216804
2015-10-09,90.57666778564452,13.83004665374756,36.68999862670898,7.718739509582519,35.05924606323242
2015-10-12,89.90855407714844,13.87401008605957,36.72999954223633,7.710247993469237,35.26691436767578
2015-10-13,86.86387634277344,13.59266185760498,36.06999969482422,7.625333786010742,34.72516250610352
2015-10-14,85.79490661621094,12.757406234741213,35.400001525878906,7.489468097686768,34.77933883666992
2015-10-15,87.32201385498047,12.713445663452148,35.65999984741211,7.710247993469237,34.8876953125
2015-10-16,87.25519561767578,13.029964447021484,35.7400016784668,7.659299850463867,35.122447967529304
2015-10-19,85.34630584716797,12.915666580200195,36.02999877929688,7.5913658142089835,34.869640350341804
2015-10-20,85.11725616455078,13.021172523498535,36.02000045776367,7.820637226104736,34.905750274658196
2015-10-21,84.0864486694336,12.792577743530273,35.7400016784668,7.66779088973999,34.165390014648445
2015-10-22,89.05908966064453,12.950833320617676,34.40999984741211,7.820637226104736,31.194862365722656
2015-10-23,90.19490051269531,13.205806732177734,33.610000610351555,8.024432182312013,32.233200073242195
2015-10-26,87.80879211425781,12.986004829406738,33.59999847412109,7.914042949676514,33.01871109008789
2015-10-27,87.427001953125,12.853314399719238,33.110000610351555,7.84611177444458,32.341556549072266
2015-10-28,90.44306182861328,13.322154998779295,34.34000015258789,8.202754020690918,32.78396224975586
2015-10-29,90.5193862915039,13.304461479187012,34.509998321533196,8.185770034790039,32.24222183227539
2015-10-30,92.1801300048828,13.737918853759766,34.15999984741211,7.939517021179199,31.44767189025879
2015-11-02,92.27555847167969,13.808685302734375,34.139999389648445,8.134821891784668,31.7817440032959
2015-11-03,90.47167205810548,13.782148361206055,34.68000030517578,8.100852966308594,31.872032165527344
2015-11-04,92.6191635131836,13.826376914978027,33.759998321533196,8.143313407897951,32.29639434814453
2015-11-05,96.9618682861328,13.985607147216795,34.31999969482422,8.262191772460938,31.76369857788086
2015-11-06,97.49637603759766,14.11829662322998,34.18000030517578,8.601847648620605,32.08873748779297
2015-11-09,96.04561614990234,13.93253231048584,33.560001373291016,8.482968330383299,31.872032165527344
2015-11-10,95.53020477294922,13.764458656311035,33.75,8.550901412963867,31.655353546142575
2015-11-11,96.9618682861328,13.844069480895994,32.110000610351555,8.449004173278809,30.63508224487305
2015-11-12,94.50897216796876,13.622917175292967,31.399999618530273,8.321633338928223,29.83151054382324
2015-11-13,94.66165924072266,13.560996055603027,29.85000038146973,8.245208740234375,30.26489067077637
2015-11-16,97.03823852539062,13.923686027526855,30.32999992370605,8.330124855041504,30.535762786865234
2015-11-17,96.94279479980469,14.038684844970705,28.86000061035156,8.381072044372559,30.93303680419922
2015-11-18,98.3935317993164,14.135991096496582,29.540000915527344,8.56788444519043,31.402536392211914
2015-11-19,99.97791290283205,14.392528533935547,28.649999618530273,8.610342979431152,30.60799789428711
2015-11-20,100.98104095458984,14.419062614440918,33.299999237060554,8.559393882751465,31.74563789367676
2015-11-23,100.80908203125,14.436755180358887,34.110000610351555,8.559393882751465,31.90816307067871
2015-11-24,100.05435943603516,14.436755180358887,33.650001525878906,8.601847648620605,31.944263458251953
2015-11-25,98.76463317871094,14.25098991394043,34.02000045776367,8.56788444519043,31.844955444335934
2015-11-27,99.3473892211914,14.410219192504885,33.59999847412109,8.63581657409668,32.24222183227539
2015-11-30,98.08631134033205,14.42790985107422,32.810001373291016,8.610342979431152,31.7727108001709
2015-12-01,99.0894546508789,14.56060028076172,32.360000610351555,8.70374870300293,32.422805786132805
2015-12-02,98.45889282226562,14.498678207397461,32.36999893188477,8.576377868652344,31.85399055480957
2015-12-03,94.2075653076172,14.374833106994627,31.21999931335449,8.465987205505371,30.83371734619141
2015-12-04,95.0960693359375,14.604827880859375,31.6200008392334,8.712241172790527,31.51088905334473
2015-12-07,93.55793762207031,14.764060974121096,31.309999465942386,8.516938209533691,31.059431076049805
2015-12-08,93.91141510009766,14.525217056274414,31.8799991607666,8.185770034790039,31.483795166015625
2015-12-09,90.49124908447266,14.534062385559082,31.93000030517578,8.074687957763674,31.27613067626953
2015-12-10,91.36061096191406,14.365989685058596,31.20000076293945,8.21140193939209,31.682430267333984
2015-12-11,90.07089233398438,14.42790985107422,30.61000061035156,8.006333351135254,31.077489852905273
2015-12-14,90.46257019042969,14.215604782104492,30.420000076293945,7.997785568237305,30.29197883605957
2015-12-15,91.28419494628906,14.542909622192385,30.76000022888184,8.348116874694824,31.49282646179199
2015-12-16,93.19490814208984,14.932133674621582,31.54999923706055,8.493374824523926,31.221965789794922
2015-12-17,90.47213745117188,15.498283386230467,31.209999084472656,8.313938140869139,31.086528778076172
2015-12-18,89.65054321289062,15.303670883178713,31.03000068664551,7.9892425537109375,30.78857231140137
2015-12-21,91.13134765625,15.206361770629885,30.559999465942386,8.023420333862305,31.33933448791504
2015-12-22,91.22688293457031,15.224053382873535,31.1299991607666,8.117411613464355,31.285160064697266
2015-12-23,92.52613830566406,15.179828643798828,31.420000076293945,8.279763221740723,31.881067276000977
2015-12-24,92.49748992919922,15.29482650756836,31.059999465942386,8.29685115814209,31.69145393371582
2015-12-28,91.5421371459961,15.14444065093994,30.54999923706055,8.22849178314209,31.14973068237305
2015-12-29,92.24910736083984,15.365592002868652,30.809999465942386,8.339571952819824,32.122314453125
2015-12-30,91.3224105834961,15.303670883178713,30.65999984741211,8.245583534240723,31.88598251342773
2015-12-31,90.73008728027344,15.232901573181152,30.239999771118164,8.202858924865723,31.64055633544922
2016-01-04,88.2939224243164,15.162130355834961,30.32999992370605,8.066146850585938,31.51330375671387
2016-01-05,88.41813659667969,15.100212097167967,30.85000038146973,8.049056053161621,31.58602333068848
2016-01-06,86.3641128540039,14.6844482421875,29.649999618530273,7.912340641021728,31.78598976135254
2016-01-07,84.35787963867188,14.781752586364744,30.38999938964844,7.6560020446777335,30.86795234680176
2016-01-08,82.39937591552734,15.197514533996582,29.309999465942386,7.485110282897949,31.69509506225586
2016-01-11,82.02680206298828,15.250593185424805,29.90999984741211,7.416750431060791,31.70418357849121
2016-01-12,82.83885192871094,15.701738357543945,30.270000457763672,7.468018531799316,30.71342468261719
2016-01-13,79.81993103027344,15.232901573181152,29.270000457763672,7.11768913269043,29.85901069641113
2016-01-14,81.50133514404297,15.542516708374025,29.60000038146973,7.143322467803955,30.12261009216309
2016-01-15,80.09699249267578,15.383281707763672,29.790000915527344,7.006608009338379,30.75887489318848
2016-01-19,78.83590698242188,15.560205459594727,28.90999984741211,6.904072284698486,30.83159255981445
2016-01-20,77.95697021484375,15.834439277648926,29.63999938964844,6.7502684593200675,31.81325721740723
2016-01-21,78.56841278076172,16.72788429260254,30.11000061035156,6.690455436706543,31.05882835388184
2016-01-22,81.55867004394531,16.665962219238278,30.190000534057614,6.775902271270753,31.313337326049805
2016-01-25,79.18939971923828,16.612884521484375,30.04999923706055,6.4682960510253915,30.940673828125
2016-01-26,80.4695816040039,16.595191955566403,30.959999084472656,6.6819114685058585,31.713274002075195
2016-01-27,79.92501831054688,16.542118072509766,30.520000457763672,6.792992115020753,31.77690124511719
2016-01-28,79.52375793457031,15.58674144744873,30.690000534057614,6.844260692596436,31.20426368713379
2016-01-29,84.26232147216797,16.064428329467773,32.15999984741211,6.938251972198486,32.531333923339844
2016-02-01,83.18276977539062,16.12635612487793,32.299999237060554,6.784447193145753,32.949447631835945
2016-02-02,83.04904174804688,16.028562545776367,32.06999969482422,6.519562721252441,32.613136291503906
2016-02-03,84.09036254882812,16.14413070678711,32.310001373291016,6.6819114685058585,32.51314926147461
2016-02-04,89.58367919921875,16.828655242919922,32.700000762939446,6.7502684593200675,33.04034805297852
2016-02-05,89.4594497680664,16.259702682495114,32.009998321533196,6.664822578430176,32.28591537475586
2016-02-08,85.23678588867188,16.419719696044922,31.51000022888184,6.434117794036865,30.85885810852051
2016-02-09,86.94688415527344,16.259702682495114,31.38999938964844,6.536653995513916,29.94991683959961
2016-02-10,88.92445373535156,15.993001937866213,30.940000534057614,6.417026996612549,30.12261009216309
2016-02-11,85.972412109375,16.117464065551758,30.209999084472656,6.049606800079347,28.641021728515625
2016-02-12,87.91178131103516,15.86854648590088,30.899999618530273,6.493929386138916,28.222904205322266
2016-02-16,89.096435546875,16.197467803955078,33.009998321533196,6.699001789093018,28.09565734863281
2016-02-17,91.08356475830078,16.384164810180664,34.84999847412109,6.6819114685058585,28.4774112701416
2016-02-18,89.91802978515625,16.268590927124027,34.490001678466804,6.511019229888916,28.55921745300293
2016-02-19,90.64409637451172,16.401939392089847,33.65999984741211,6.536653995513916,28.46832275390625
2016-02-22,91.9557113647461,16.52640151977539,33.900001525878906,6.7502684593200675,29.48634529113769
2016-02-23,90.45262145996094,16.606412887573242,34.97999954223633,6.4682960510253915,29.83174705505371
2016-02-24,93.20027160644531,16.668642044067386,35.18000030517578,6.340126037597656,32.19500732421875
2016-02-25,93.8034439086914,16.63307762145996,35.88999938964844,6.417026996612549,31.79508209228516
2016-02-26,94.52147674560548,16.704204559326172,35.65999984741211,6.622098922729492,31.80417442321777
2016-02-29,94.32999420166016,16.63307762145996,35.5,6.4255733489990225,32.022315979003906
2016-03-01,97.28829193115234,16.48194694519043,36.349998474121094,6.818625926971436,32.440441131591804
2016-03-02,97.88185119628906,16.828655242919922,37.0,6.938251972198486,32.63132095336914
2016-03-03,98.3318099975586,16.197467803955078,37.0,7.074966430664063,32.422256469726555
2016-03-04,97.42230987548828,16.33970832824707,37.38000106811523,7.168957233428955,32.022315979003906
2016-03-07,98.62859344482422,16.553071975708008,37.400001525878906,7.160412311553955,32.64040756225586
2016-03-08,97.77653503417969,16.597517013549805,37.349998474121094,6.878438472747803,32.249557495117195
