Date,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,GS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,CRM,SHW,TRV,UNH,VZ,V,WMT
2016-11-15,109.47801208496094,64.6785659790039,116.69986724853516,37.1619987487793,24.798952102661133,137.3191680908203,78.13634490966797,77.65054321289062,24.71889305114746,32.14070129394531,91.71099853515624,177.80335998535156,102.61394500732422,91.90216827392578,106.48165130615234,93.55308532714844,63.657501220703125,97.08488464355467,47.39501953125,53.45913314819336,45.53475570678711,2.12001371383667,67.33535766601562,73.60885620117188,82.29710388183594,92.8743133544922,134.66139221191406,31.402587890625,74.31964874267578,20.46714401245117
2016-11-16,108.76979064941406,63.97349548339844,116.83477783203124,37.324501037597656,25.46575164794922,135.7708740234375,77.2344970703125,77.98884582519531,24.617521286010746,32.001102447509766,93.0439682006836,173.65277099609375,103.3810806274414,91.75098419189452,106.89773559570312,93.58526611328124,62.08532333374024,97.8151626586914,46.635498046875,54.167457580566406,46.03433609008789,2.253821611404419,66.98912048339844,72.9028091430664,81.39300537109375,92.4591293334961,134.01565551757812,31.773828506469727,75.90737915039062,20.45854759216309
2016-11-17,109.2503433227539,64.0627212524414,116.93791198730467,37.81999969482422,25.45648765563965,134.74172973632812,76.76290893554688,77.82327270507812,23.432260513305664,31.89250373840332,93.27864074707033,176.489990234375,106.3506088256836,92.4292984008789,107.239990234375,93.754150390625,62.58263397216797,98.0120620727539,46.687625885009766,55.06645202636719,46.86090850830078,2.272514820098877,66.89246368408203,74.77236938476562,81.61981964111328,92.31797790527344,133.36985778808594,31.71415901184082,76.84579467773438,19.82808494567871
2016-11-18,109.37049865722656,63.36659622192383,115.24763488769533,38.007999420166016,25.481958389282227,135.68740844726562,76.39885711669922,78.60064697265625,23.53362846374512,31.72964096069336,92.21790313720705,177.09613037109375,105.85567474365234,91.60387420654295,107.63591766357422,93.42213439941406,62.333980560302734,98.46337127685548,46.06959533691406,54.80310821533203,46.41582489013672,2.296374559402466,66.03085327148438,77.3380355834961,80.86796569824219,92.8493881225586,132.20225524902344,31.86663055419922,76.60882568359375,19.641807556152344
2016-11-21,108.45992279052734,63.84854888916016,115.50160217285156,39.0,25.86860656738281,136.30860900878906,76.86219024658203,79.30604553222656,23.432260513305664,32.07866287231445,91.64530181884766,177.7107391357422,105.76496887207033,91.70193481445312,109.23312377929688,93.13060760498048,62.606693267822266,98.05308532714844,46.3897705078125,55.266231536865234,46.57933044433594,2.287026882171631,66.54619598388672,75.7270278930664,82.68546295166016,92.8660125732422,133.0514373779297,32.02574157714844,77.4334945678711,19.87966537475586
2016-11-22,108.7065200805664,64.0091781616211,114.5334701538086,39.26649856567383,25.884815216064453,138.62648010253906,77.45790100097656,79.62275695800781,23.30749893188477,32.0864143371582,91.72040557861328,177.7360382080078,108.04159545898438,91.95531463623048,109.1659698486328,91.30036926269533,62.99171447753906,98.2090072631836,45.9430046081543,55.50232696533203,46.969913482666016,2.303506851196289,66.64283752441406,75.15026092529297,83.50566864013672,93.3310089111328,134.68795776367188,32.8079833984375,75.76519012451172,20.094600677490234
2016-11-23,108.9215316772461,65.04447937011719,115.08892822265624,39.00600051879883,25.752843856811523,138.83042907714844,79.57595825195312,79.89624786376953,23.167137145996094,31.89250373840332,92.23667907714844,178.74635314941406,108.2313003540039,93.02587890625,108.7029800415039,91.56761932373048,63.25642013549805,98.57823181152344,45.89833831787109,54.84850692749024,46.63383102416992,2.3148386478424072,66.57840728759766,73.53925323486328,84.63346099853516,93.88731384277344,135.8201446533203,33.29854202270508,75.42396545410156,20.298065185546875
2016-11-25,109.70564270019533,65.0266342163086,115.40635681152344,39.01850128173828,25.88250732421875,139.1085662841797,79.26981353759766,79.89624786376953,23.46345329284668,32.210506439208984,92.76234436035156,177.96331787109375,108.52828216552734,93.30372619628906,109.48143005371094,92.42604064941406,63.23236083984375,99.0048828125,46.32275772094727,54.96656036376953,46.79733657836914,2.319519519805908,67.20653533935547,73.32047271728516,85.42880249023438,94.20287322998048,135.17442321777344,33.59023666381836,75.95477294921875,20.41269302368164
2016-11-28,109.07960510253906,64.37509155273438,115.1207046508789,38.3385009765625,25.831562042236328,138.8582305908203,78.51692962646484,79.53636932373047,23.330886840820312,32.381141662597656,92.90315246582033,177.09613037109375,107.7611312866211,93.0422134399414,110.40752410888672,91.61620330810548,62.82326126098633,99.95671081542967,46.01747512817383,55.03920364379883,46.334075927734375,2.318286895751953,66.89246368408203,72.52491760253906,85.1336441040039,94.50179290771484,134.55523681640625,33.88853454589844,74.95947265625,20.401227951049805
2016-11-29,109.2503433227539,63.80390930175781,115.8586883544922,38.1259994506836,25.806093215942383,140.5919952392578,77.80538177490234,78.701416015625,23.26070785522461,32.18561935424805,93.56024169921876,178.8274383544922,107.48748016357422,92.62541961669922,109.74315643310548,91.08983612060548,63.30456161499024,99.79133605957033,46.30786895751953,55.47509002685547,45.98891830444336,2.2971019744873047,66.74752807617188,72.52491760253906,85.84823608398438,94.41043853759766,139.40280151367188,33.78247833251953,75.02583312988281,20.45281219482422
