Date,ADTN,EHC,LAKE,MPT,PRA,RF,ROAD,TBRG,VMC
2019-01-31,12.875229835510254,48.59492874145508,10.878557205200195,10.4426908493042,39.55848693847656,11.186309814453123,11.9399995803833,25.55152702331543,95.2812271118164
2019-02-01,12.689785957336426,48.72578811645508,10.810077667236328,10.138591766357422,39.92012786865234,11.304291725158691,11.699999809265137,25.415203094482425,97.8683090209961
2019-02-04,12.619138717651367,49.227447509765625,10.800294876098633,10.31072235107422,40.30031967163086,11.4075288772583,11.479999542236328,25.31782531738281,97.67146301269533
2019-02-05,12.627972602844238,49.29288101196289,10.868775367736816,10.3681001663208,38.00062942504883,11.363283157348633,11.149999618530272,25.639169692993164,98.69315338134766
2019-02-06,12.716837882995604,49.4964485168457,11.064433097839355,10.24187183380127,38.631195068359375,11.363283157348633,11.539999961853027,25.3470401763916,94.92501831054688
2019-02-07,12.619084358215332,49.729103088378906,10.898125648498535,10.54023265838623,39.49357604980469,11.437024116516112,11.649999618530272,25.48336410522461,95.47804260253906
2019-02-08,12.468010902404783,47.32988739013672,10.83942699432373,10.591872215270996,39.32666015625,11.385404586791992,11.380000114440918,25.824180603027344,96.98717498779295
2019-02-11,12.672405242919922,47.47529220581055,10.810077667236328,10.609085083007812,39.74394989013672,11.326414108276367,11.5,26.63240623474121,98.99310302734376
2019-02-12,12.95677661895752,47.75883483886719,10.800294876098633,10.413999557495115,40.281776428222656,11.4075288772583,11.06999969482422,27.07059669494629,100.07107543945312
2019-02-13,13.036757469177246,47.87514877319336,10.819860458374023,10.534497261047363,40.43942260742188,11.496016502380373,11.119999885559082,27.508792877197266,99.25557708740234
2019-02-14,12.983436584472656,48.13689804077149,10.83942699432373,10.517282485961914,40.31886291503906,11.437024116516112,11.420000076293944,28.07357215881348,105.6295166015625
2019-02-15,13.054529190063477,48.84938430786133,10.819860458374023,10.534497261047363,41.38526153564453,11.798348426818848,11.859999656677246,32.1341667175293,106.05130767822266
2019-02-19,12.939004898071287,48.23141479492188,11.08399772644043,10.603346824645996,41.6819953918457,11.901583671569824,11.920000076293944,32.2607536315918,106.07007598876952
2019-02-20,12.95677661895752,47.35169982910156,10.849207878112791,10.465643882751465,42.06219100952149,12.063813209533691,11.949999809265137,32.1341667175293,107.11052703857422
2019-02-21,12.92123031616211,47.54071807861328,10.800294876098633,10.51154327392578,41.58926773071289,11.98269748687744,12.010000228881836,31.64728355407715,106.19880676269533
2019-02-22,12.974552154541016,47.88970184326172,10.819860458374023,10.614824295043944,40.52287292480469,11.975321769714355,12.09000015258789,32.348392486572266,105.90746307373048
2019-02-25,13.41888427734375,47.84608459472656,10.90790557861328,10.574660301208496,38.85374450683594,12.07118320465088,11.850000381469728,32.52366638183594,104.71378326416016
2019-02-26,13.20560359954834,46.91547775268555,10.85899257659912,10.488593101501465,38.16754150390625,11.945830345153809,11.760000228881836,32.37760543823242,106.44319915771484
2019-02-27,13.401111602783203,46.013954162597656,10.90790557861328,10.477116584777832,37.527713775634766,12.218663215637209,12.699999809265137,32.416561126708984,105.3717041015625
2019-02-28,13.347793579101562,45.9049072265625,10.82964324951172,10.459903717041016,37.648250579833984,12.093308448791504,12.359999656677246,32.17237854003906,104.76077270507812
2019-03-01,13.507750511169434,46.36293029785156,10.937254905700684,10.3738374710083,37.54626083374024,12.02694034576416,12.140000343322754,31.69380187988281,106.23643493652344
2019-03-04,13.596619606018066,45.13424301147461,10.90790557861328,10.51154327392578,37.09188079833984,11.916332244873049,12.31999969482422,31.16638565063477,108.2008056640625
2019-03-05,13.250036239624023,44.92340469360352,11.04486846923828,10.4426908493042,36.93424606323242,11.879459381103516,12.210000038146973,31.137081146240234,106.37738800048828
2019-03-06,13.027871131896973,43.33848190307617,10.810077667236328,10.3738374710083,35.92349624633789,11.62874698638916,12.220000267028809,30.082250595092773,107.70267486572266
2019-03-07,13.018985748291016,42.90224838256836,10.770946502685549,10.413999557495115,35.274375915527344,11.472508430480955,12.350000381469728,30.170148849487305,107.23271942138672
2019-03-08,13.107850074768066,42.93133544921875,10.800294876098633,10.350887298583984,35.37638092041016,11.5097074508667,12.25,30.385025024414062,106.70636749267578
2019-03-11,13.16117000579834,43.17852783203125,10.88833999633789,10.609085083007812,35.775123596191406,11.5841064453125,11.880000114440918,30.111549377441406,107.15753173828124
2019-03-12,13.081192016601562,43.396629333496094,10.810077667236328,10.471381187438965,35.66384506225586,11.621304512023926,11.869999885559082,29.994346618652344,104.78898620605467
2019-03-13,13.250036239624023,43.6656379699707,10.849207878112791,10.616815567016602,35.181644439697266,11.762667655944824,12.31999969482422,29.603670120239254,103.26634979248048
2019-03-14,13.12562656402588,43.62928771972656,10.90790557861328,10.744797706604004,34.85708999633789,11.747788429260254,12.220000267028809,29.232526779174805,104.54460906982422
2019-03-15,13.107850074768066,43.42571258544922,10.90790557861328,10.645901679992676,34.792179107666016,11.710586547851562,12.270000457763672,28.88091278076172,105.8228759765625
2019-03-18,13.036757469177246,43.760162353515625,10.810077667236328,10.605181694030762,34.51399230957031,11.881708145141602,12.140000343322754,29.252058029174805,107.11990356445312
2019-03-19,12.92123031616211,44.10185623168945,10.868775367736816,10.587729454040527,34.18017578125,11.628746032714844,11.949999809265137,29.00788307189941,108.34178924560548
2019-03-20,12.814589500427246,43.60020446777344,11.142696380615234,10.669171333312988,33.512508392333984,11.13026523590088,12.170000076293944,29.252058029174805,108.4169692993164
2019-03-21,13.018985748291016,44.61079406738281,11.064433097839355,10.96004581451416,33.40123748779297,10.735946655273438,11.720000267028809,29.447397232055664,110.42833709716795
2019-03-22,12.476896286010742,43.7965087890625,11.103562355041504,10.785521507263184,32.68721389770508,10.066343307495115,12.3100004196167,29.144620895385746,106.63116455078124
2019-03-25,12.494669914245604,43.33848190307617,11.211175918579102,10.843695640563965,32.56666564941406,10.066343307495115,11.850000381469728,29.29112434387207,108.07859802246094
2019-03-26,12.59242343902588,43.11310195922852,11.445966720581056,10.855329513549805,33.13232421875,10.363945960998535,12.289999961853027,28.96881675720215,107.60865783691406
2019-03-27,12.459123611450195,42.502384185791016,11.22095775604248,10.785521507263184,33.048866271972656,10.393702507019045,12.359999656677246,28.73440933227539,108.18199920654295
2019-03-28,12.396917343139648,42.59689712524414,11.250307083129885,10.872783660888672,32.740177154541016,10.542505264282228,12.09000015258789,28.87114524841309,108.95270538330078
2019-03-29,12.174750328063965,42.65533828735352,11.48509693145752,10.768068313598633,32.37535095214844,10.52762508392334,12.770000457763672,28.99811553955078,111.28366088867188
2019-04-01,12.59242343902588,42.66993713378906,11.524226188659668,10.901870727539062,32.84306716918945,10.914505004882812,12.579999923706056,28.851612091064453,112.96607208251952
2019-04-02,12.50355625152588,42.60420608520508,11.416616439819336,10.9542236328125,33.26402282714844,11.040985107421877,12.020000457763672,28.88091278076172,113.32323455810548
2019-04-03,12.574650764465332,42.8525390625,11.357918739318848,10.96004581451416,32.889835357666016,11.063304901123049,12.329999923706056,29.105552673339844,112.03555297851562
2019-04-04,12.556876182556152,43.62677383422852,11.524226188659668,10.866966247558594,32.99273681640625,11.23442268371582,12.050000190734863,29.105552673339844,112.45854949951172
2019-04-05,12.521329879760742,44.13804244995117,11.504660606384276,10.907686233520508,33.51658248901367,11.26418685913086,12.460000038146973,29.105552673339844,112.98484802246094
2019-04-08,12.610196113586426,44.06500244140625,11.631841659545898,10.832060813903809,33.00209045410156,11.338586807250977,12.210000038146973,29.056716918945312,113.43603515625
2019-04-09,12.734610557556152,44.35716247558594,11.504660606384276,10.762251853942873,32.468894958496094,11.160026550292969,12.390000343322754,29.33019256591797,112.5054931640625
2019-04-10,12.699063301086426,44.58359146118164,11.416616439819336,10.948409080505373,32.89918899536133,11.249303817749023,12.270000457763672,29.91621208190918,112.56192779541016
2019-04-11,12.65463161468506,44.634708404541016,11.397049903869627,10.965861320495604,33.076927185058594,11.316264152526855,12.18000030517578,29.564599990844727,113.248046875
2019-04-12,12.787928581237791,44.59819412231445,11.88619327545166,10.913504600524902,33.03015899658203,11.606427192687988,11.81999969482422,29.212987899780277,114.80826568603516
2019-04-15,12.65463161468506,44.824615478515625,11.84706211090088,10.709896087646484,32.889835357666016,11.353466987609863,12.380000114440918,29.63296890258789,114.77066802978516
2019-04-16,13.054529190063477,43.01322555541992,11.984024047851562,10.44229221343994,33.226593017578125,11.576667785644531,12.600000381469728,29.52553367614746,115.21241760253906
2019-04-17,12.9301176071167,42.1513557434082,12.179680824279783,10.040889739990234,33.0582160949707,11.725468635559082,12.550000190734863,28.39256477355957,114.76126098632812
2019-04-18,14.742997169494627,44.751583099365234,12.189461708068848,10.029256820678713,32.94597244262695,11.346027374267578,12.4399995803833,28.646507263183597,115.41920471191406
2019-04-22,15.498370170593262,43.44416046142578,12.013371467590332,9.878002166748049,32.75888442993164,11.338586807250977,12.739999771118164,28.83207893371582,115.86095428466795
2019-04-23,15.66721534729004,45.26285552978516,11.837278366088867,10.017620086669922,33.06757354736328,11.43530559539795,12.760000228881836,29.164155960083008,115.71997833251952
2019-04-24,15.800514221191406,45.452762603759766,11.67096996307373,10.197961807250977,33.694313049316406,11.442745208740234,12.079999923706056,29.28135681152344,117.1204071044922
2019-04-25,15.329519271850586,45.752220153808594,11.739450454711914,10.157238960266112,33.76914596557617,11.5097074508667,12.220000267028809,29.40832901000977,114.43230438232422
2019-04-26,15.338406562805176,47.877685546875,12.228594779968262,10.16887378692627,33.404327392578125,11.56922721862793,12.350000381469728,29.965044021606445,115.53199768066406
2019-04-29,15.258431434631348,47.14728546142578,11.993804931640623,10.03507137298584,33.94688415527344,11.66594696044922,12.649999618530272,29.83807373046875,115.66358184814452
2019-04-30,15.231766700744627,47.074249267578125,12.414469718933104,10.157238960266112,35.10681915283203,11.554346084594728,13.100000381469728,29.68180274963379,118.53024291992188
2019-05-01,15.222830772399902,45.993263244628906,12.091632843017578,10.139787673950195,34.89167404174805,11.286506652832031,13.5,29.545068740844727,116.32149505615234
2019-05-02,15.338971138000488,46.24889373779297,12.07206916809082,10.267769813537598,34.75136184692383,11.479945182800291,12.880000114440918,29.3497257232666,121.4345245361328
2019-05-03,15.347905158996582,47.09616470336914,12.091632843017578,10.529556274414062,35.73356246948242,11.591547966003418,13.130000114440918,26.21453285217285,120.77660369873048
2019-05-06,15.24070167541504,47.41753768920898,12.12098217010498,10.42484188079834,36.12644577026367,11.45018482208252,12.359999656677246,27.396333694458008,120.74842071533205
2019-05-07,14.94589138031006,46.8186149597168,12.16989517211914,10.261950492858888,36.17321014404297,11.241865158081056,11.75,27.835847854614254,121.97966003417967
2019-05-08,14.74935245513916,46.110107421875,12.257943153381348,10.256135940551758,36.66899490356445,11.12282657623291,11.5,28.109323501586918,120.82360076904295
2019-05-09,14.660016059875488,45.40163040161133,12.40468692779541,10.238683700561523,36.84672164916992,11.107946395874023,11.220000267028809,27.572141647338867,120.6919937133789
2019-05-10,14.63321590423584,45.533111572265625,12.473166465759276,10.401570320129396,37.34250259399414,11.19722843170166,12.0,27.181459426879883,121.19014739990234
2019-05-13,14.284807205200195,44.978004455566406,12.482948303222656,10.436477661132812,35.817752838134766,10.668983459472656,12.649999618530272,26.527074813842773,120.05288696289062
2019-05-14,14.597482681274414,44.91957473754883,12.62969207763672,10.459744453430176,36.1919174194336,10.817782402038574,13.5600004196167,26.81031608581543,121.40632629394533
2019-05-15,14.677885055541992,44.37176132202149,12.51229763031006,10.52373504638672,36.04225540161133,10.654105186462402,12.9399995803833,26.69268226623535,122.02667999267578
2019-05-16,14.597482681274414,43.36381912231445,12.522082328796388,10.610998153686523,36.463191986083984,10.80290412902832,13.65999984741211,26.54564476013184,122.6751937866211
2019-05-17,14.46347999572754,43.27616882324219,12.424250602722168,10.610998153686523,36.640926361083984,10.713623046875,13.960000038146973,26.25156593322754,122.13943481445312
2019-05-20,14.24907398223877,43.26886367797852,12.052502632141112,10.459744453430176,36.032901763916016,10.765705108642578,14.0600004196167,26.50643539428711,122.17703247070312
2019-05-21,14.383078575134276,43.79475402832031,12.062286376953123,10.593546867370604,36.38836669921875,10.832666397094728,14.199999809265137,26.104522705078125,123.65267944335938
2019-05-22,14.63321590423584,43.78014755249024,12.032938957214355,10.640085220336914,36.15451049804688,10.721062660217283,13.880000114440918,26.17314338684082,120.2502670288086
2019-05-23,14.436677932739258,43.47336959838867,11.827497482299805,10.715713500976562,35.11616516113281,10.46810531616211,13.369999885559082,25.84965705871582,117.80059051513672
2019-05-24,14.57961654663086,43.35651779174805,11.86662769317627,10.913504600524902,35.96741485595703,10.557384490966797,13.279999732971191,26.0947208404541,118.9500503540039
2019-05-28,14.266940116882324,43.19581985473633,11.768796920776367,10.494651794433594,35.817752838134766,10.371384620666504,13.3100004196167,25.937877655029297,118.54490661621094
2019-05-29,14.0614652633667,42.66263198852539,11.915541648864746,10.296857833862305,35.686790466308594,10.52762508392334,13.210000038146973,26.0947208404541,118.48839569091795
2019-05-30,14.320542335510254,43.31999588012695,11.807931900024414,10.325944900512695,35.1816520690918,10.460664749145508,13.5600004196167,26.07511711120605,119.7414779663086
2019-05-31,14.00786590576172,43.03514099121094,11.93510627746582,10.343396186828612,35.09746551513672,10.289542198181152,13.010000228881836,25.300704956054688,117.6875457763672
2019-06-03,14.115069389343262,43.53181076049805,11.984024047851562,10.42484188079834,35.57453536987305,10.401143074035645,13.25,24.908597946166992,120.90037536621094
2019-06-04,14.534948348999023,44.46670913696289,12.032938957214355,10.34921646118164,36.1919174194336,10.661542892456056,13.630000114440918,24.6733341217041,124.24510192871094
2019-06-05,14.374144554138184,44.12343597412109,11.798148155212402,10.535370826721191,36.52867889404297,10.542505264282228,14.460000038146973,25.24188995361328,125.6772003173828
2019-06-06,14.63321590423584,44.53245544433594,11.68075466156006,10.657538414001465,36.18256759643555,10.550019264221191,14.010000228881836,25.251689910888672,127.25067138671876
2019-06-07,14.77615737915039,44.32795333862305,11.88619327545166,10.663354873657228,35.93000411987305,10.429787635803224,14.100000381469728,25.124256134033203,126.60997772216795
2019-06-10,14.615351676940918,44.23299026489258,11.88619327545166,10.477197647094728,36.004844665527344,10.51244831085205,13.100000381469728,25.359519958496094,127.7217254638672
2019-06-11,14.570679664611816,43.89701461791992,11.729669570922852,10.483015060424805,35.387447357177734,10.873132705688477,12.90999984741211,25.535966873168945,123.39715576171876
2019-06-12,14.392009735107422,44.26221084594727,11.651403427124023,10.542009353637695,35.546470642089844,10.700302124023438,12.90999984741211,25.78103446960449,123.2275619506836
2019-06-13,14.660016059875488,44.22568893432617,11.837278366088867,10.636397361755373,35.83884048461914,10.888161659240724,12.960000038146973,26.055509567260746,124.57486724853516
2019-06-14,14.472413063049316,43.736328125,11.710103034973145,10.64229679107666,35.763389587402344,10.963303565979004,13.390000343322754,25.937877655029297,124.92345428466795
2019-06-17,14.713619232177734,44.34986114501953,11.573140144348145,10.695388793945312,35.423866271972656,10.775446891784668,13.15999984741211,25.85945701599121,125.79967498779295
2019-06-18,14.910158157348633,44.37176132202149,11.534011840820312,10.730786323547363,35.18808364868164,11.173702239990234,13.869999885559082,25.555574417114254,124.74445343017578
2019-06-19,14.758286476135254,44.76618194580078,11.465530395507812,10.7838773727417,35.09376525878906,10.948275566101074,13.75,26.11432647705078,123.9436264038086
2019-06-20,14.758286476135254,44.517845153808594,11.357918739318848,10.872366905212402,35.65965270996094,10.970818519592283,13.850000381469728,26.25156593322754,125.9787139892578
2019-06-21,14.347342491149902,45.255558013916016,11.309004783630373,10.742582321166992,35.084346771240234,10.993359565734863,13.920000076293944,26.751501083374023,127.11872863769533
2019-06-24,13.954263687133787,44.992618560791016,11.367701530456545,10.64229679107666,34.584476470947266,10.90318775177002,14.0,26.927949905395508,126.6664810180664
2019-06-25,13.757722854614258,45.43814468383789,10.82964324951172,10.494816780090332,34.16951370239258,10.813016891479492,13.93000030517578,26.643672943115234,126.61936950683594
2019-06-26,13.748788833618164,44.51055908203125,10.956819534301758,10.093661308288574,33.94316482543945,10.843076705932615,14.399999618530272,26.418210983276367,126.53453826904295
2019-06-27,13.48971939086914,45.277462005615234,10.761160850524902,10.247044563293455,33.95259475708008,10.955790519714355,14.369999885559082,26.5162353515625,127.58041381835938
2019-06-28,13.623723983764648,46.480560302734375,10.956819534301758,10.288339614868164,34.05632781982422,11.226301193237305,15.020000457763672,27.241634368896484,129.37049865722656
2019-07-01,13.650519371032717,45.8936882019043,10.83942699432373,10.300137519836426,34.19778823852539,11.32398509979248,15.260000228881836,27.320056915283203,129.55897521972656
2019-07-02,13.57905387878418,46.58326721191406,10.976386070251465,10.654092788696287,34.43357849121094,11.166186332702637,14.949999809265137,26.17314338684082,129.13494873046875
2019-07-03,13.730923652648926,46.45122146606445,11.00573444366455,10.813372611999512,35.084346771240234,11.32398509979248,14.729999542236328,26.290775299072266,131.85791015625
2019-07-05,13.721991539001465,46.81800842285156,10.976386070251465,10.789776802062988,35.38614273071289,11.42918586730957,14.630000114440918,26.908342361450195,131.67889404296875
2019-07-08,13.596920013427734,46.11376190185547,10.956819534301758,10.842872619628906,35.49930953979492,11.369072914123535,14.510000228881836,26.77110481262207,130.0771942138672
2019-07-09,13.954263687133787,45.84232711791992,10.878557205200195,10.878265380859377,35.85770797729492,11.504328727722168,14.229999542236328,26.78091049194336,129.9546661376953
2019-07-10,13.963196754455566,45.75430679321289,10.898125648498535,11.008048057556152,36.44243621826172,11.316473007202148,14.539999961853027,26.908342361450195,129.00308227539062
2019-07-11,14.00786590576172,46.55390930175781,10.868775367736816,10.884166717529297,37.3289909362793,11.444214820861816,14.489999771118164,27.17301368713379,128.89944458007812
2019-07-12,14.043601036071776,47.35354232788086,10.810077667236328,10.919562339782717,37.44215774536133,11.436701774597168,14.390000343322754,27.359264373779297,127.9384307861328
2019-07-15,14.168668746948242,47.23616790771485,10.761160850524902,10.789776802062988,37.46102523803711,11.256359100341797,14.5600004196167,27.418081283569336,126.9774169921875
2019-07-16,14.070399284362791,47.04542922973633,10.702466011047363,10.536108016967772,37.27239608764648,11.226301193237305,14.43000030517578,27.555322647094727,129.67205810546875
2019-07-17,14.132936477661133,47.5002555847168,10.00788116455078,10.571505546569824,36.838565826416016,11.053473472595217,14.109999656677246,27.28084373474121,129.63436889648438
2019-07-18,10.836442947387695,47.97710418701172,10.076361656188965,10.736684799194336,36.53675842285156,11.1135892868042,13.720000267028809,26.957355499267575,128.53199768066406
2019-07-19,10.300426483154297,48.05779266357422,9.92961883544922,10.317832946777344,35.56534194946289,11.369072914123535,13.75,26.45741844177246,128.14572143554688
2019-07-22,10.211091995239258,48.189849853515625,9.763310432434082,10.347332000732422,35.18808364868164,11.361557960510254,13.949999809265137,26.33978843688965,126.7701416015625
2019-07-23,10.112821578979492,48.25585174560547,9.792656898498535,10.412222862243652,34.71651840209961,11.699699401855469,14.529999732971191,26.07511711120605,127.87248229980467
2019-07-24,10.01455307006836,49.0994873046875,9.83178997039795,10.424020767211914,35.074913024902344,11.985239028930664,14.93000030517578,25.947681427001957,129.58724975585938
2019-07-25,9.889480590820312,49.040809631347656,10.291584968566896,10.388626098632812,34.725955963134766,11.812413215637209,15.199999809265137,25.183074951171875,126.72300720214844
2019-07-26,10.211091995239258,49.539649963378906,10.27202033996582,10.512510299682615,35.04661560058594,12.05286979675293,15.3100004196167,26.07511711120605,128.89007568359375
2019-07-29,10.157489776611328,49.473628997802734,10.330717086791992,10.447617530822754,35.20695495605469,11.880043029785156,15.380000114440918,25.47715187072754,128.1834259033203
2019-07-30,10.139622688293455,47.55895233154297,10.594853401184082,10.46531867980957,36.18779754638672,12.060384750366213,15.489999771118164,25.604589462280277,132.20648193359375
2019-07-31,10.00454807281494,46.83268356323242,10.497025489807127,10.323735237121582,36.86684799194336,11.970215797424316,15.630000114440918,25.300704956054688,130.35040283203125
2019-08-01,9.860466003417969,45.74697113037109,10.770946502685549,10.530208587646484,36.027469635009766,11.444214820861816,14.989999771118164,25.251689910888672,128.8429412841797
2019-08-02,9.70738124847412,45.8863410949707,10.66333293914795,10.542009353637695,36.1312141418457,11.519356727600098,14.75,25.085044860839844,129.74742126464844
2019-08-05,9.716388702392578,44.11103439331055,10.66333293914795,10.223444938659668,35.15036392211914,10.940760612487791,14.130000114440918,24.496885299682617,129.62493896484375
2019-08-06,9.968527793884276,44.13304901123047,10.849207878112791,10.311936378479004,35.71623611450195,11.083532333374023,13.979999542236328,24.43807029724121,130.1337432861328
2019-08-07,9.977532386779783,46.37786483764648,10.966604232788086,10.524309158325195,35.80112075805664,10.88064670562744,13.81999969482422,21.56588554382324,130.0113067626953
2019-08-08,10.094596862792969,47.04542922973633,11.260090827941896,10.736684799194336,35.48988342285156,11.06098747253418,14.020000457763672,22.330493927001957,131.28321838378906
2019-08-09,9.932507514953612,46.3485221862793,11.1818265914917,10.683589935302734,36.27267837524414,11.02341651916504,14.010000228881836,22.693191528320312,131.9049835205078
2019-08-12,9.98653793334961,45.19676971435547,10.937254905700684,10.524309158325195,36.27267837524414,10.74538803100586,15.149999618530272,22.163848876953125,131.32086181640625
2019-08-13,10.076586723327637,45.74697113037109,10.976386070251465,10.530208587646484,36.72537612915039,10.72284698486328,14.970000267028809,21.87957000732422,132.5551300048828
2019-08-14,9.797433853149414,45.11606597900391,10.536157608032228,10.394527435302734,35.30126190185547,10.264477729797363,15.170000076293944,21.39924049377441,131.0947265625
2019-08-15,9.53628921508789,44.41181564331055,10.575289726257324,10.512510299682615,35.8859977722168,10.196847915649414,14.399999618530272,21.19243621826172,130.83094787597656
2019-08-16,9.680367469787598,45.475528717041016,10.09592628479004,10.70718765258789,36.57447814941406,10.587590217590332,14.75,21.04471969604492,133.53500366210938
2019-08-19,9.959522247314451,45.67359161376953,10.330717086791992,10.795677185058594,37.347843170166016,10.715332984924316,14.970000267028809,21.310609817504883,134.1285400390625
2019-08-20,9.716388702392578,45.43151473999024,10.242670059204102,10.766180992126465,36.423587799072266,10.5199613571167,14.779999732971191,21.52725982666016,134.03411865234375
2019-08-21,9.779422760009766,45.90835571289063,10.27202033996582,10.836971282958984,36.51789474487305,10.61764907836914,14.850000381469728,21.921173095703125,135.28997802734375
2019-08-22,9.653352737426758,45.38751220703125,10.223105430603027,10.907763481140137,36.67822647094727,10.707818031311035,14.529999732971191,21.724218368530277,135.36550903320312
2019-08-23,9.230116844177246,44.36780548095703,10.252452850341797,10.801573753356934,35.83884048461914,10.362160682678224,13.970000267028809,21.44847869873047,131.93789672851562
2019-08-26,9.257132530212402,44.5072021484375,10.428545951843262,10.925459861755373,36.00861358642578,10.542505264282228,15.010000228881836,21.97041130065918,131.08811950683594
2019-08-27,9.104046821594238,42.915287017822266,10.09592628479004,10.860568046569824,35.70680618286133,10.40725040435791,15.119999885559082,21.23182678222656,132.02288818359375
2019-08-28,9.176088333129885,43.28208541870117,10.27202033996582,10.890064239501951,36.04633331298828,10.595102310180664,15.119999885559082,20.94624328613281,132.02288818359375
2019-08-29,9.455242156982422,44.38248443603516,10.262236595153809,11.061142921447754,36.64049530029297,10.873132705688477,16.15999984741211,21.025026321411133,132.72161865234375
2019-08-30,9.248126983642578,44.59521865844727,10.213322639465332,10.966754913330078,36.84798431396485,10.985847473144531,16.489999771118164,20.828065872192383,133.37318420410156
2019-09-03,9.122058868408203,44.558536529541016,10.360064506530762,11.17323112487793,36.82912826538086,10.715332984924316,15.050000190734863,20.837915420532227,135.84701538085938
2019-09-04,9.095043182373049,44.228424072265625,10.320934295654297,11.261716842651367,37.06491088867188,10.8505859375,15.579999923706056,20.75913429260254,135.1483154296875
2019-09-05,9.572307586669922,44.763946533203125,10.320934295654297,11.20272731781006,37.15922164916992,11.249367713928224,15.380000114440918,20.94624328613281,134.89337158203125
2019-09-06,9.617331504821776,46.862037658691406,10.379630088806152,11.338409423828123,37.055477142333984,11.27975082397461,15.140000343322754,21.03487205505371,136.92349243164062
2019-09-09,9.69837760925293,47.148136138916016,10.125277519226074,11.2794189453125,37.27239608764648,11.73549747467041,15.619999885559082,21.310609817504883,134.13796997070312
2019-09-10,10.076586723327637,47.58827972412109,11.08399772644043,11.137832641601562,36.8951416015625,12.160861015319824,15.800000190734863,23.033971786499023,134.21351623535156
2019-09-11,10.39176082611084,47.9624252319336,11.211175918579102,11.203631401062012,38.31927490234375,12.335565567016602,15.529999732971191,23.664230346679688,137.1595458984375
2019-09-12,10.103601455688477,47.30218505859375,11.250307083129885,11.329245567321776,38.026893615722656,12.343162536621094,15.710000038146973,23.44757843017578,136.82907104492188
2019-09-13,10.211662292480469,46.795989990234375,11.622055053710938,11.04212760925293,37.97030258178711,12.41912078857422,15.729999542236328,23.634685516357425,139.35015869140625
