Date,TLT,USO,FXE,TIP,DBA,DBB,DBP,JPST,CYB,BNDX,UGA,XLI,XLE,QQQ,BWZ,SLV,XLU,FUT,BWX,CANE,XLC,MDY,VXUS,XLV,SPY,FXF,EEM,IWM,VPL,PPLT,IWD,IYR,DBC,XLK,JNK,GLD,CORN,VNQ,FXB,XLY,PALL,VOO,UNG,IEI,XLB,XLP,FXA,EFA,AOK,AOR,EBND,AOM,VTI,VTSMX,UUP,FXY,AOA,CPER,IBND,BIL,DBV,DBE,FXC,LQD,IEUR,PFF,XLRE,AGG,XLF
2015-11-18,106.56321716308594,104.4000015258789,104.36000061035156,100.48665618896484,19.80370140075684,11.131932258605957,31.855642318725586,,24.05126571655273,47.05487442016602,29.04999923706055,49.28565979003906,54.66468811035156,108.5758285522461,28.78711700439453,13.520000457763672,35.82560729980469,,24.496232986450195,9.40999984741211,,244.7377471923828,40.18208312988281,65.85805511474611,188.3926544189453,94.77999877929688,30.546560287475586,108.40047454833984,50.309547424316406,81.80999755859375,88.64469909667969,61.39873504638672,13.796908378601074,40.378662109375,78.84233093261719,102.43000030517578,21.770000457763672,62.26168823242188,149.22999572753906,74.63746643066406,51.93000030517578,172.46353149414062,38.88000106811523,113.25425720214844,41.03881072998047,42.73176193237305,68.68674468994139,52.1490707397461,28.157888412475586,34.432456970214844,21.47907257080078,30.41550064086914,96.7499771118164,47.36739730834961,25.136608123779297,78.47000122070312,39.82610702514648,13.81999969482422,29.82059669494629,87.11927032470703,22.67443084716797,12.173436164855955,73.53294372558594,97.31029510498048,37.26430130004883,29.28679084777832,25.17812538146973,95.16169738769531,17.965669631958008
2015-11-19,107.27354431152344,103.68000030517578,105.12999725341795,100.84254455566406,20.05697059631348,11.1609468460083,32.176925659179695,,24.01267433166504,47.08144760131836,29.13999938964844,49.501319885253906,53.93093872070313,108.65229034423828,28.95327377319336,13.619999885559082,36.211097717285156,,24.70787048339844,9.90999984741211,,244.3282012939453,40.38836669921875,64.75311279296875,188.23019409179688,95.47000122070312,30.82136344909668,107.94474792480469,50.58706665039063,82.61000061035156,88.5655517578125,61.57272720336914,13.796908378601074,40.56355285644531,78.37686157226562,103.55999755859376,21.8799991607666,62.45326614379883,149.77999877929688,74.73052978515625,52.16999816894531,172.37342834472656,37.43999862670898,113.35557556152344,40.993934631347656,42.84444046020508,69.53673553466797,52.41518783569336,28.18424797058105,34.510696411132805,21.63322639465332,30.43308448791504,96.6232681274414,47.29454803466797,24.96218490600586,78.91999816894531,39.904029846191406,13.920000076293945,30.084585189819336,87.13835144042969,22.771827697753906,12.144451141357422,73.6612777709961,97.59718322753906,37.460838317871094,29.30929183959961,25.315031051635746,95.20550537109376,17.994892120361328
2015-11-20,106.94500732421876,103.44000244140624,104.25,100.92464447021484,20.144641876220703,11.083574295043944,31.952999114990234,,24.070560455322266,47.05487442016602,29.28000068664551,49.75291061401367,53.35669326782226,109.3880386352539,28.884855270385746,13.5,36.36194610595703,,24.61647987365723,10.039999961853027,,245.5196685791016,40.38836669921875,65.31012725830078,188.91612243652344,94.9000015258789,31.13161277770996,108.64230346679688,50.873252868652344,82.44999694824219,88.62710571289062,62.202369689941406,13.77747631072998,40.85935974121094,78.17738342285156,103.08999633789062,21.90999984741211,63.23554229736328,148.8000030517578,75.62432098388672,54.13999938964844,173.01341247558594,35.880001068115234,113.29109191894531,40.86826705932617,42.54107666015625,69.93280792236328,52.295005798339844,28.16667175292969,34.48461532592773,21.67605781555176,30.477033615112305,97.0395965576172,47.48576354980469,25.136608123779297,78.87000274658203,39.93866729736328,13.710000038146973,29.85970497131348,87.11927032470703,22.956886291503906,12.125127792358398,73.42437744140625,97.5802993774414,37.17885208129883,29.33930015563965,25.522464752197266,95.14418029785156,18.024120330810547
2015-11-23,107.27354431152344,104.16000366210938,104.08999633789062,101.04329681396484,20.203086853027344,10.977188110351562,31.74854850769043,,23.99338150024414,47.04602813720703,29.790000915527344,49.501319885253906,53.73952865600586,109.07271575927734,28.83598518371582,13.449999809265135,36.02673721313477,,24.549150466918945,10.010000228881836,,246.0409698486328,40.01877975463867,65.14573669433594,188.699462890625,94.9000015258789,30.83908653259277,109.18175506591795,50.69112777709961,81.63999938964844,88.5303726196289,62.31008529663086,13.884353637695312,40.61901473999024,78.11089324951172,102.26000213623048,22.020000457763672,63.37123107910156,148.02999877929688,75.90360260009766,52.02000045776367,172.81512451171875,36.43999862670898,113.35557556152344,40.922119140625,42.91378021240234,69.48847961425781,51.96880722045898,28.149099349975586,34.47592544555664,21.624670028686523,30.44188117980957,96.9400405883789,47.46755599975586,25.17536735534668,78.9000015258789,39.83476257324219,13.4399995803833,29.81081581115723,87.13835144042969,22.840007781982425,12.270050048828125,73.23684692382812,97.61408233642578,36.913970947265625,29.35429954528809,25.65522003173828,95.1704330444336,17.951051712036133
2015-11-24,107.2646484375,106.55999755859376,104.29000091552734,101.15277862548828,20.08619499206543,11.257662773132324,32.01141357421875,,24.01267433166504,47.10802841186523,31.270000457763672,49.420448303222656,54.88801193237305,108.97714233398438,28.884855270385746,13.510000228881836,35.97644805908203,,24.63571929931641,9.899999618530273,,247.54905700683597,40.09613037109375,65.34666442871094,188.9522399902344,95.1500015258789,30.998645782470703,109.98161315917969,50.96865844726562,81.16000366210938,88.8733901977539,62.0035514831543,14.10782527923584,40.62825012207031,78.15524291992188,102.94000244140624,21.88999938964844,63.03596878051758,147.69000244140625,75.7453384399414,52.08000183105469,173.0945587158203,36.20000076293945,113.42922973632812,41.26321411132813,43.02647018432617,70.09701538085939,51.97738647460938,28.18424797058105,34.48461532592773,21.778823852539066,30.45065879821777,97.19345092773438,47.56771469116211,25.12691879272461,79.16999816894531,39.82610702514648,13.850000381469727,29.84992599487305,87.11927032470703,22.908185958862305,12.608201026916506,73.59219360351562,97.64786529541016,36.845603942871094,29.436786651611328,25.265249252319336,95.25804901123048,17.899911880493164
2015-11-25,107.51323699951172,107.12000274658205,103.97000122070312,101.0980224609375,20.183603286743164,11.189961433410645,31.91405868530273,,24.01267433166504,47.14346313476562,31.239999771118164,49.420448303222656,54.44137573242188,109.07271575927734,28.85553550720215,13.520000457763672,35.7585563659668,,24.63571929931641,9.720000267028807,,248.3029937744141,40.09613037109375,65.70278930664061,188.92518615722656,94.5999984741211,30.75931167602539,110.83727264404295,50.7344970703125,81.19999694824219,88.72386169433594,62.21064758300781,14.088393211364744,40.49884414672852,78.15524291992188,102.45999908447266,21.989999771118164,63.29140090942383,148.11000061035156,76.12703704833984,53.599998474121094,173.04051208496094,35.91999816894531,113.42003631591795,41.00289916992188,43.1391487121582,70.09701538085939,52.09756469726562,28.21061515808105,34.510696411132805,21.778823852539066,30.49461555480957,97.26585388183594,47.613243103027344,25.17536735534668,79.0,39.89537048339844,13.649999618530273,29.84014892578125,87.11927032470703,22.986106872558594,12.608201026916506,73.6810073852539,97.74066925048828,37.07632064819336,29.511777877807614,25.265249252319336,95.3018569946289,17.914525985717773
2015-11-27,107.40670013427734,104.23999786376952,103.80999755859376,101.15277862548828,20.04722785949707,11.122260093688963,31.553829193115234,,23.96443748474121,47.17001724243164,30.899999618530273,49.51030731201172,54.05056762695313,109.22560119628906,28.7968864440918,13.460000038146973,35.82560729980469,,24.56839179992676,9.859999656677246,,249.19664001464844,39.92423629760742,65.83063507080078,189.1417999267578,93.91000366210938,30.08561897277832,111.25582885742188,50.3442268371582,80.73999786376953,88.78543853759766,62.70773696899414,13.874637603759766,40.59128952026367,78.3990478515625,101.25,21.75,63.8421745300293,147.41000366210938,75.84774017333984,53.09000015258789,173.21176147460938,34.84000015258789,113.51214599609376,40.94906234741211,43.3038215637207,69.54642486572266,52.10615539550781,28.19304084777832,34.48461532592773,21.607534408569336,30.477033615112305,97.41065979003906,47.66787338256836,25.21413230895996,78.94000244140625,39.86940002441406,13.649999618530273,29.73259735107422,87.13835144042969,22.908185958862305,12.32801914215088,73.24669647216797,97.77444458007812,37.247215270996094,29.59428596496582,25.45608901977539,95.27555847167969,17.958362579345703
2015-11-30,107.8328628540039,103.44000244140624,103.48999786376952,101.10713958740234,19.979042053222656,11.131932258605957,31.68039512634277,,23.92584609985352,47.12574005126953,30.38999938964844,49.18682861328125,54.24995422363281,108.94849395751952,28.767566680908203,13.4399995803833,35.88427352905273,,24.54434013366699,9.770000457763672,,247.8189239501953,39.94142150878906,64.93570709228516,188.35655212402344,93.98999786376952,30.129940032958984,110.7721939086914,50.10140228271485,80.12000274658203,88.60071563720703,62.31008529663086,13.787192344665527,40.63750457763672,78.37686157226562,101.91999816894531,22.030000686645508,63.37123107910156,147.49000549316406,75.20536804199219,52.45000076293945,172.50865173339844,34.880001068115234,113.51214599609376,41.047794342041016,42.83577346801758,69.92312622070311,52.06322860717773,28.18424797058105,34.467227935791016,21.5047607421875,30.45065879821777,96.9943389892578,47.4493408203125,25.27227210998535,78.73999786376953,39.800140380859375,13.6899995803833,29.703264236450195,87.13835144042969,23.02506446838379,12.144451141357422,73.32568359375,97.81663513183594,37.36684799194336,29.52679252624512,25.51416778564453,95.31055450439452,17.943750381469727
2015-12-01,109.2894287109375,103.5999984741211,104.16000366210938,101.48126983642578,20.261533737182614,11.277005195617676,31.81669807434082,,23.89690589904785,47.25888061523438,31.31999969482422,49.420448303222656,54.68063735961914,110.03778076171876,28.90442085266113,13.510000228881836,36.169193267822266,,24.67900276184082,10.140000343322754,,249.93209838867188,40.35398483276367,66.03153991699219,190.1526336669922,94.12000274658205,30.360414505004886,111.50691223144531,50.9339714050293,80.91000366210938,89.49781036376953,63.08056259155274,13.94265079498291,40.99801254272461,78.73793029785156,102.27999877929688,22.1299991607666,64.24927520751953,147.72000122070312,75.97808837890625,52.11000061035156,174.17628479003906,34.880001068115234,113.81179809570312,41.33501815795898,43.1998176574707,70.86600494384766,52.61262130737305,28.351228713989254,34.693302154541016,21.61610412597656,30.64405632019043,97.90846252441406,47.92283630371094,25.155986785888672,78.9000015258789,40.129127502441406,13.779999732971193,29.92814826965332,87.11927032470703,23.21986389160156,12.270050048828125,73.29608154296875,98.55208587646484,37.44374084472656,29.58778381347656,25.93650245666504,95.64458465576172,18.14101219177246
2015-12-02,109.32503509521484,99.83999633789062,103.97000122070312,101.13452911376952,20.06671142578125,11.1609468460083,31.33963966369629,,23.94514274597168,47.23223495483398,29.95000076293945,48.91725540161133,52.98981475830078,109.35935974121094,28.86530876159668,13.369999885559082,35.36469268798828,,24.58281517028809,9.899999618530273,,247.0463104248047,39.9156379699707,65.47451019287111,188.21212768554688,94.83999633789062,29.99696922302246,110.30712890625,50.48299026489258,80.25,88.3632583618164,61.88753890991211,13.651166915893555,40.73918914794922,78.49274444580078,100.69000244140624,21.8700008392334,62.94017791748047,146.3699951171875,75.31706237792969,50.86000061035156,172.33738708496094,33.919998168945305,113.59049987792969,40.778507232666016,42.98312377929688,70.62422943115234,52.054649353027344,28.24742126464844,34.49332046508789,21.57328224182129,30.50341033935547,96.88574981689452,47.41292572021485,25.21413230895996,78.66000366210938,39.82610702514648,13.630000114440918,29.82059669494629,87.11927032470703,23.044544219970703,11.912575721740724,73.3849105834961,98.31509399414062,37.16177368164063,29.452226638793945,25.40630531311035,95.53034973144531,17.92913818359375
2015-12-03,106.35318756103516,102.16000366210938,107.2699966430664,100.5049057006836,20.300498962402344,11.112588882446287,31.63171768188477,,23.954790115356445,46.7795524597168,29.940000534057614,48.30624008178711,51.92905807495117,107.50565338134766,29.275861740112305,13.460000038146973,35.09652709960937,,24.74153137207031,10.079999923706056,,242.8574066162109,39.73514938354492,64.04083251953125,185.57662963867188,97.47000122070312,29.82855033874512,108.44698333740234,50.01467514038086,81.7300033569336,87.15835571289062,60.97620391845703,13.80662441253662,40.21227264404297,78.33675384521484,101.76000213623048,22.229999542236328,61.95038604736328,148.35000610351562,74.18128204345703,51.9000015258789,169.8854522705078,34.200000762939446,113.08336639404295,40.4194564819336,42.75776672363281,71.05940246582031,51.80570602416992,28.018695831298828,34.188987731933594,21.624670028686523,30.24848175048828,95.4376449584961,46.71178817749024,24.61333274841309,79.16999816894531,39.436500549316406,13.65999984741211,30.456117630004886,87.13835144042969,22.75234794616699,12.096144676208494,73.43426513671875,97.01180267333984,37.03359603881836,29.33927917480469,24.90016746520996,94.82717895507812,17.636890411376953
2015-12-04,107.2874755859375,99.68000030517578,106.51000213623048,100.7603988647461,20.40765190124512,11.286677360534668,32.420318603515625,,23.906553268432614,46.7795524597168,29.53000068664551,49.02508926391602,51.60206604003906,110.01866149902344,29.13900375366211,13.869999885559082,35.590965270996094,,24.717487335205078,10.079999923706056,,245.81753540039062,40.0617561340332,65.54755401611328,189.1959381103516,96.95999908447266,30.032428741455078,109.54448699951172,50.3355712890625,85.01000213623047,88.57434844970703,61.9952507019043,13.787192344665527,41.20139694213867,78.18073272705078,104.0199966430664,22.520000457763672,63.13176345825195,147.9600067138672,75.61498260498047,54.95000076293945,173.22076416015625,34.11999893188477,113.24011993408205,41.12857055664063,43.71987533569336,70.97235870361328,52.22632598876953,28.185848236083984,34.510696411132805,21.624670028686523,30.477033615112305,97.19345092773438,47.58592224121094,24.78775787353516,78.70999908447266,39.904029846191406,13.81999969482422,30.28012275695801,87.13835144042969,22.83026885986328,11.912575721740724,73.22697448730469,97.53648376464844,37.44374084472656,29.384450912475586,25.40630531311035,95.13478088378906,18.10448455810547
2015-12-07,108.32848358154295,93.76000213623048,106.2300033569336,100.72389221191406,20.11541748046875,11.083574295043944,31.93352699279785,,23.89690589904785,47.04584884643555,28.01000022888184,48.782470703125,49.64007186889648,109.52180480957031,29.01193428039551,13.619999885559082,35.75017547607422,,24.669389724731445,9.899999618530273,,243.5276031494141,39.649192810058594,65.18226623535156,188.04969787597656,96.58999633789062,29.53602600097656,107.89825439453124,49.927955627441406,82.20999908447266,87.79159545898438,61.82953643798828,13.388830184936525,40.99801254272461,77.64588165283203,102.66999816894531,22.059999465942386,62.95614242553711,147.3800048828125,75.29844665527344,53.11000061035156,172.1300506591797,32.31999969482422,113.3968734741211,40.39252853393555,43.84122848510742,70.26642608642578,51.89155197143555,28.1330623626709,34.38897705078125,21.427684783935547,30.40671157836914,96.43321228027344,47.19439315795898,24.86528015136719,78.58999633789062,39.687583923339844,13.59000015258789,30.250795364379886,87.13835144042969,22.68416976928711,11.419841766357422,72.4866943359375,97.7057647705078,37.195945739746094,29.26396942138672,25.40630531311035,95.27545928955078,17.936439514160156
2015-12-08,108.38186645507812,93.44000244140624,106.69000244140624,100.75127410888672,19.95955848693848,11.083574295043944,31.923791885375977,,23.84866714477539,47.07248306274414,27.71999931335449,48.000732421875,49.129638671875,109.53135681152344,29.02170562744141,13.510000228881836,35.69989776611328,,24.76558494567871,9.779999732971193,,241.8427276611328,39.05613327026367,65.32839202880861,186.7860870361328,97.38999938964844,29.20804786682129,107.3030014038086,49.29485321044922,81.61000061035156,86.82413482666016,61.68043518066406,13.320817947387695,40.89633560180664,76.75443267822266,102.83999633789062,22.040000915527344,62.90028381347656,146.97000122070312,75.07501983642578,52.81000137329102,171.0302734375,32.439998626708984,113.47061920166016,39.62957000732422,43.728553771972656,69.72487640380861,51.12755966186523,28.018695831298828,34.180294036865234,21.427684783935547,30.257266998291016,95.85396575927734,46.90299987792969,24.78775787353516,78.80999755859375,39.2893180847168,13.770000457763672,30.36811447143555,87.11927032470703,22.36275291442871,11.332887649536133,72.0820541381836,97.57884979248048,36.58925247192383,29.20372009277344,25.489276885986328,95.3105926513672,17.709949493408203
